
==================== BANG DANH GIA MASK ====================
------------------------------------------------------------------------------------
| File                     | Dice        | IoU         | Precision   | Recall      |
| 1514.png                 | 0.0176      | 0.0089      | 0.0089      | 1.0000      |
| 1516.png                 | 0.0394      | 0.0201      | 0.0201      | 1.0000      |
| 1517.png                 | 0.0493      | 0.0253      | 0.0253      | 1.0000      |
| 1518.png                 | 0.0482      | 0.0247      | 0.0247      | 1.0000      |
| 1519.png                 | 0.0365      | 0.0186      | 0.0186      | 1.0000      |
| 1520.png                 | 0.0195      | 0.0099      | 0.0099      | 1.0000      |
| 1523.png                 | 0.0493      | 0.0253      | 0.0253      | 1.0000      |
| 1525.png                 | 0.0712      | 0.0369      | 0.0369      | 1.0000      |
| 1527.png                 | 0.0175      | 0.0088      | 0.0088      | 1.0000      |
| 1533.png                 | 0.7755      | 0.6333      | 0.7053      | 0.8611      |
| 1534.png                 | 0.8866      | 0.7963      | 0.8502      | 0.9263      |
| 1535.png                 | 0.9311      | 0.8711      | 0.9627      | 0.9015      |
| 1536.png                 | 0.8041      | 0.6724      | 0.6905      | 0.9625      |
| 1538.png                 | 0.1516      | 0.0820      | 0.0820      | 1.0000      |
| 1539.png                 | 0.1935      | 0.1071      | 0.1071      | 1.0000      |
| 154.png                  | 0.1940      | 0.1074      | 0.1074      | 1.0000      |
| 1540.png                 | 0.2219      | 0.1248      | 0.1248      | 1.0000      |
| 1541.png                 | 0.2103      | 0.1175      | 0.1175      | 1.0000      |
| 1542.png                 | 0.1911      | 0.1056      | 0.1056      | 1.0000      |
| 1543.png                 | 0.1141      | 0.0605      | 0.0605      | 1.0000      |
| 1545.png                 | 0.0414      | 0.0211      | 0.0211      | 1.0000      |
| 1546.png                 | 0.0755      | 0.0393      | 0.0393      | 1.0000      |
| 1547.png                 | 0.0870      | 0.0455      | 0.0455      | 1.0000      |
| 1548.png                 | 0.0882      | 0.0461      | 0.0461      | 1.0000      |
| 1549.png                 | 0.0826      | 0.0431      | 0.0431      | 1.0000      |
| 155.png                  | 0.2620      | 0.1508      | 0.1508      | 1.0000      |
| 1550.png                 | 0.0708      | 0.0367      | 0.0367      | 1.0000      |
| 1551.png                 | 0.0558      | 0.0287      | 0.0287      | 1.0000      |
| 1553.png                 | 0.0504      | 0.0259      | 0.0259      | 1.0000      |
| 1554.png                 | 0.0401      | 0.0205      | 0.0205      | 1.0000      |
| 1555.png                 | 0.0350      | 0.0178      | 0.0178      | 1.0000      |
| 1556.png                 | 0.0270      | 0.0137      | 0.0137      | 1.0000      |
| 1557.png                 | 0.0062      | 0.0031      | 0.0031      | 1.0000      |
| 1558.png                 | 0.0112      | 0.0056      | 0.0056      | 1.0000      |
| 1559.png                 | 0.8816      | 0.7883      | 0.8129      | 0.9630      |
| 1560.png                 | 0.9007      | 0.8194      | 0.8835      | 0.9186      |
| 1561.png                 | 0.9120      | 0.8382      | 0.8712      | 0.9569      |
| 1562.png                 | 0.0234      | 0.0119      | 0.0119      | 1.0000      |
| 1563.png                 | 0.0154      | 0.0078      | 0.0078      | 0.8121      |
| 1564.png                 | 0.6094      | 0.4382      | 0.5367      | 0.7047      |
| 1565.png                 | 0.7549      | 0.6063      | 0.7352      | 0.7757      |
| 1566.png                 | 0.6331      | 0.4632      | 0.4988      | 0.8664      |
| 1567.png                 | 0.8018      | 0.6692      | 0.7988      | 0.8049      |
| 1568.png                 | 0.0162      | 0.0082      | 0.0082      | 1.0000      |
| 157.png                  | 0.2898      | 0.1695      | 0.1695      | 1.0000      |
| 1571.png                 | 0.8498      | 0.7388      | 0.8247      | 0.8765      |
| 1572.png                 | 0.0104      | 0.0052      | 0.0052      | 1.0000      |
| 1577.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      |
| 1578.png                 | 0.0658      | 0.0340      | 0.0340      | 1.0000      |
| 1579.png                 | 0.0490      | 0.0251      | 0.0251      | 1.0000      |
| 158.png                  | 0.2475      | 0.1412      | 0.1412      | 1.0000      |
| 1580.png                 | 0.4235      | 0.2686      | 0.3432      | 0.5528      |
| 1590.png                 | 0.0294      | 0.0149      | 0.0149      | 1.0000      |
| 1591.png                 | 0.0339      | 0.0173      | 0.0173      | 1.0000      |
| 1592.png                 | 0.0265      | 0.0134      | 0.0134      | 1.0000      |
| 1593.png                 | 0.0356      | 0.0181      | 0.0181      | 1.0000      |
| 1594.png                 | 0.0120      | 0.0060      | 0.0060      | 0.9794      |
| 1595.png                 | 0.0119      | 0.0060      | 0.0060      | 1.0000      |
| 1596.png                 | 0.7768      | 0.6351      | 0.8438      | 0.7197      |
| 1597.png                 | 0.7789      | 0.6379      | 0.9662      | 0.6524      |
| 1598.png                 | 0.7085      | 0.5486      | 0.9285      | 0.5728      |
| 16.png                   | 0.7616      | 0.6150      | 0.6883      | 0.8523      |
| 160.png                  | 0.0607      | 0.0313      | 0.0313      | 1.0000      |
| 1600.png                 | 0.9086      | 0.8325      | 0.9157      | 0.9015      |
| 1601.png                 | 0.8872      | 0.7973      | 0.8236      | 0.9615      |
| 1602.png                 | 0.9283      | 0.8662      | 0.9197      | 0.9370      |
| 1603.png                 | 0.9314      | 0.8715      | 0.9412      | 0.9217      |
| 1604.png                 | 0.0128      | 0.0065      | 0.0065      | 1.0000      |
| 1605.png                 | 0.0134      | 0.0067      | 0.0067      | 1.0000      |
| 1606.png                 | 0.8007      | 0.6676      | 0.7350      | 0.8792      |
| 1608.png                 | 0.8751      | 0.7779      | 0.9208      | 0.8337      |
| 1609.png                 | 0.0336      | 0.0171      | 0.0171      | 1.0000      |
| 161.png                  | 0.9406      | 0.8878      | 0.9649      | 0.9174      |
| 1610.png                 | 0.0325      | 0.0165      | 0.0165      | 1.0000      |
| 1611.png                 | 0.0631      | 0.0326      | 0.0326      | 1.0000      |
| 1612.png                 | 0.0656      | 0.0339      | 0.0339      | 1.0000      |
| 1613.png                 | 0.0395      | 0.0201      | 0.0201      | 1.0000      |
| 1614.png                 | 0.0561      | 0.0289      | 0.0289      | 1.0000      |
| 1617.png                 | 0.0257      | 0.0130      | 0.0130      | 1.0000      |
| 1618.png                 | 0.0509      | 0.0261      | 0.0261      | 1.0000      |
| 1619.png                 | 0.0496      | 0.0254      | 0.0254      | 1.0000      |
| 162.png                  | 0.9462      | 0.8979      | 0.9789      | 0.9156      |
| 1620.png                 | 0.0451      | 0.0231      | 0.0231      | 1.0000      |
| 1622.png                 | 0.0455      | 0.0233      | 0.0233      | 1.0000      |
| 1625.png                 | 0.1982      | 0.1100      | 0.1100      | 0.9998      |
| 1626.png                 | 0.1572      | 0.0853      | 0.0853      | 1.0000      |
| 1628.png                 | 0.0202      | 0.0102      | 0.0102      | 1.0000      |
| 1629.png                 | 0.0490      | 0.0251      | 0.0251      | 1.0000      |
| 1630.png                 | 0.8984      | 0.8156      | 0.8389      | 0.9670      |
| 1631.png                 | 0.9408      | 0.8882      | 0.9209      | 0.9615      |
| 1632.png                 | 0.9423      | 0.8908      | 0.9346      | 0.9501      |
| 1635.png                 | 0.0482      | 0.0247      | 0.0247      | 1.0000      |
| 1636.png                 | 0.9050      | 0.8265      | 0.8449      | 0.9742      |
| 1637.png                 | 0.9354      | 0.8786      | 0.9121      | 0.9599      |
| 1638.png                 | 0.8854      | 0.7943      | 0.8312      | 0.9471      |
| 1639.png                 | 0.0641      | 0.0331      | 0.0331      | 1.0000      |
| 164.png                  | 0.0672      | 0.0347      | 0.0347      | 1.0000      |
| 165.png                  | 0.0907      | 0.0475      | 0.0475      | 1.0000      |
| 1656.png                 | 0.0165      | 0.0083      | 0.0083      | 0.9919      |
| 1657.png                 | 0.0153      | 0.0077      | 0.0077      | 0.9803      |
| 166.png                  | 0.1350      | 0.0724      | 0.0724      | 1.0000      |
| 1665.png                 | 0.7890      | 0.6515      | 0.8918      | 0.7074      |
| 1666.png                 | 0.0216      | 0.0109      | 0.0109      | 1.0000      |
| 1667.png                 | 0.0285      | 0.0145      | 0.0145      | 0.9539      |
| 1668.png                 | 0.0344      | 0.0175      | 0.0176      | 0.7709      |
| 1669.png                 | 0.0332      | 0.0169      | 0.0169      | 0.9667      |
| 167.png                  | 0.9520      | 0.9084      | 0.9642      | 0.9401      |
| 1670.png                 | 0.0289      | 0.0147      | 0.0147      | 0.9866      |
| 1671.png                 | 0.7939      | 0.6583      | 0.7492      | 0.8443      |
| 1672.png                 | 0.0082      | 0.0041      | 0.0041      | 1.0000      |
| 1677.png                 | 0.7797      | 0.6389      | 0.9667      | 0.6533      |
| 1679.png                 | 0.0537      | 0.0276      | 0.0276      | 1.0000      |
| 168.png                  | 0.9179      | 0.8482      | 0.9525      | 0.8857      |
| 1681.png                 | 0.0609      | 0.0314      | 0.0314      | 1.0000      |
| 1685.png                 | 0.0585      | 0.0301      | 0.0301      | 1.0000      |
| 1689.png                 | 0.0557      | 0.0286      | 0.0286      | 1.0000      |
| 1691.png                 | 0.0237      | 0.0120      | 0.0120      | 1.0000      |
| 1692.png                 | 0.3146      | 0.1867      | 0.1876      | 0.9732      |
| 1693.png                 | 0.3564      | 0.2168      | 0.2176      | 0.9837      |
| 1694.png                 | 0.0428      | 0.0218      | 0.0218      | 1.0000      |
| 1697.png                 | 0.0276      | 0.0140      | 0.0140      | 1.0000      |
| 1699.png                 | 0.0179      | 0.0090      | 0.0090      | 1.0000      |
| 17.png                   | 0.7685      | 0.6241      | 0.9689      | 0.6368      |
| 1700.png                 | 0.0205      | 0.0104      | 0.0104      | 1.0000      |
| 1701.png                 | 0.0241      | 0.0122      | 0.0122      | 1.0000      |
| 1702.png                 | 0.0213      | 0.0108      | 0.0108      | 1.0000      |
| 1705.png                 | 0.8417      | 0.7266      | 0.7674      | 0.9319      |
| 1706.png                 | 0.8057      | 0.6747      | 0.7055      | 0.9392      |
| 1707.png                 | 0.7735      | 0.6306      | 0.6480      | 0.9591      |
| 1708.png                 | 0.0278      | 0.0141      | 0.0141      | 1.0000      |
| 1713.png                 | 0.0375      | 0.0191      | 0.0191      | 1.0000      |
| 1715.png                 | 0.0351      | 0.0179      | 0.0179      | 1.0000      |
| 172.png                  | 0.2212      | 0.1243      | 0.1243      | 1.0000      |
| 1722.png                 | 0.0209      | 0.0106      | 0.0106      | 1.0000      |
| 1723.png                 | 0.0206      | 0.0104      | 0.0104      | 1.0000      |
| 1724.png                 | 0.0211      | 0.0107      | 0.0107      | 1.0000      |
| 1726.png                 | 0.1528      | 0.0827      | 0.0827      | 1.0000      |
| 1727.png                 | 0.1955      | 0.1084      | 0.1084      | 1.0000      |
| 1728.png                 | 0.2125      | 0.1189      | 0.1189      | 1.0000      |
| 1729.png                 | 0.2137      | 0.1197      | 0.1197      | 1.0000      |
| 173.png                  | 0.1645      | 0.0896      | 0.0896      | 1.0000      |
| 1730.png                 | 0.2022      | 0.1125      | 0.1125      | 1.0000      |
| 1731.png                 | 0.1823      | 0.1003      | 0.1003      | 0.9994      |
| 1732.png                 | 0.0820      | 0.0427      | 0.0427      | 1.0000      |
| 1733.png                 | 0.0546      | 0.0281      | 0.0281      | 1.0000      |
| 1741.png                 | 0.0138      | 0.0070      | 0.0070      | 1.0000      |
| 1743.png                 | 0.0246      | 0.0125      | 0.0125      | 1.0000      |
| 1745.png                 | 0.0281      | 0.0143      | 0.0143      | 1.0000      |
| 1746.png                 | 0.0306      | 0.0155      | 0.0155      | 1.0000      |
| 1747.png                 | 0.0140      | 0.0070      | 0.0070      | 1.0000      |
| 1748.png                 | 0.0125      | 0.0063      | 0.0063      | 0.9847      |
| 1749.png                 | 0.7980      | 0.6639      | 0.6922      | 0.9420      |
| 175.png                  | 0.0433      | 0.0221      | 0.0221      | 1.0000      |
| 1750.png                 | 0.8650      | 0.7621      | 0.7867      | 0.9606      |
| 1751.png                 | 0.9507      | 0.9061      | 0.9720      | 0.9304      |
| 1752.png                 | 0.0229      | 0.0116      | 0.0116      | 1.0000      |
| 1753.png                 | 0.0133      | 0.0067      | 0.0067      | 1.0000      |
| 1759.png                 | 0.0194      | 0.0098      | 0.0098      | 1.0000      |
| 176.png                  | 0.9253      | 0.8609      | 0.9910      | 0.8677      |
| 1760.png                 | 0.0770      | 0.0401      | 0.0403      | 0.8669      |
| 1761.png                 | 0.0164      | 0.0083      | 0.0083      | 1.0000      |
| 1762.png                 | 0.0226      | 0.0114      | 0.0114      | 1.0000      |
| 1764.png                 | 0.0108      | 0.0054      | 0.0054      | 1.0000      |
| 1766.png                 | 0.0523      | 0.0268      | 0.0268      | 1.0000      |
| 1767.png                 | 0.0583      | 0.0300      | 0.0300      | 1.0000      |
| 177.png                  | 0.9270      | 0.8640      | 0.9720      | 0.8860      |
| 1771.png                 | 0.0367      | 0.0187      | 0.0187      | 1.0000      |
| 178.png                  | 0.9310      | 0.8709      | 0.9949      | 0.8747      |
| 1781.png                 | 0.0147      | 0.0074      | 0.0074      | 1.0000      |
| 1782.png                 | 0.0384      | 0.0196      | 0.0196      | 1.0000      |
| 1786.png                 | 0.0109      | 0.0055      | 0.0055      | 1.0000      |
| 1787.png                 | 0.0106      | 0.0054      | 0.0054      | 1.0000      |
| 1788.png                 | 0.0100      | 0.0050      | 0.0050      | 1.0000      |
| 1789.png                 | 0.0093      | 0.0047      | 0.0047      | 0.8693      |
| 1790.png                 | 0.8641      | 0.7607      | 0.9978      | 0.7620      |
| 1791.png                 | 0.0137      | 0.0069      | 0.0069      | 1.0000      |
| 1793.png                 | 0.0145      | 0.0073      | 0.0073      | 1.0000      |
| 1795.png                 | 0.0390      | 0.0199      | 0.0199      | 1.0000      |
| 1796.png                 | 0.9029      | 0.8231      | 0.8542      | 0.9576      |
| 1797.png                 | 0.0482      | 0.0247      | 0.0247      | 1.0000      |
| 1798.png                 | 0.0395      | 0.0201      | 0.0201      | 1.0000      |
| 1799.png                 | 0.0353      | 0.0180      | 0.0180      | 0.9925      |
| 18.png                   | 0.8653      | 0.7625      | 1.0000      | 0.7625      |
| 180.png                  | 0.9463      | 0.8981      | 0.9997      | 0.8983      |
| 1800.png                 | 0.0213      | 0.0108      | 0.0108      | 0.9895      |
| 1801.png                 | 0.4475      | 0.2883      | 0.3195      | 0.7467      |
| 1802.png                 | 0.0162      | 0.0082      | 0.0082      | 1.0000      |
| 1805.png                 | 0.0126      | 0.0063      | 0.0063      | 1.0000      |
| 1808.png                 | 0.0297      | 0.0151      | 0.0151      | 1.0000      |
| 181.png                  | 0.9501      | 0.9049      | 0.9693      | 0.9316      |
| 182.png                  | 0.9402      | 0.8872      | 0.9903      | 0.8950      |
| 1820.png                 | 0.2467      | 0.1407      | 0.1414      | 0.9671      |
| 1822.png                 | 0.0477      | 0.0244      | 0.0244      | 1.0000      |
| 1825.png                 | 0.1168      | 0.0620      | 0.0620      | 1.0000      |
| 1826.png                 | 0.1169      | 0.0621      | 0.0621      | 1.0000      |
| 1827.png                 | 0.1268      | 0.0677      | 0.0677      | 1.0000      |
| 1828.png                 | 0.0972      | 0.0511      | 0.0511      | 1.0000      |
| 1829.png                 | 0.0779      | 0.0406      | 0.0406      | 1.0000      |
| 183.png                  | 0.1063      | 0.0562      | 0.0562      | 1.0000      |
| 1830.png                 | 0.0431      | 0.0220      | 0.0220      | 1.0000      |
| 1831.png                 | 0.7387      | 0.5856      | 0.5971      | 0.9682      |
| 1832.png                 | 0.8055      | 0.6743      | 0.6906      | 0.9662      |
| 1833.png                 | 0.8363      | 0.7186      | 0.7385      | 0.9640      |
| 1834.png                 | 0.7516      | 0.6021      | 0.6148      | 0.9668      |
| 1835.png                 | 0.0459      | 0.0235      | 0.0235      | 0.9720      |
| 1836.png                 | 0.9326      | 0.8737      | 0.8847      | 0.9860      |
| 1837.png                 | 0.9473      | 0.8998      | 0.9410      | 0.9536      |
| 1838.png                 | 0.0608      | 0.0313      | 0.0313      | 1.0000      |
| 1839.png                 | 0.0466      | 0.0238      | 0.0238      | 1.0000      |
| 184.png                  | 0.0766      | 0.0398      | 0.0398      | 1.0000      |
| 1840.png                 | 0.7747      | 0.6322      | 0.6775      | 0.9043      |
| 185.png                  | 0.7338      | 0.5795      | 0.6047      | 0.9328      |
| 1896.png                 | 0.0977      | 0.0513      | 0.0513      | 1.0000      |
| 1897.png                 | 0.0608      | 0.0314      | 0.0314      | 1.0000      |
| 19.png                   | 0.0272      | 0.0138      | 0.0138      | 1.0000      |
| 192.png                  | 0.0943      | 0.0495      | 0.0495      | 1.0000      |
| 193.png                  | 0.1620      | 0.0882      | 0.0882      | 1.0000      |
| 194.png                  | 0.2567      | 0.1472      | 0.1472      | 1.0000      |
| 195.png                  | 0.2782      | 0.1615      | 0.1615      | 1.0000      |
| 1950.png                 | 0.0292      | 0.0148      | 0.0148      | 1.0000      |
| 1956.png                 | 0.0775      | 0.0403      | 0.0403      | 1.0000      |
| 1957.png                 | 0.0902      | 0.0472      | 0.0472      | 1.0000      |
| 1958.png                 | 0.0932      | 0.0489      | 0.0489      | 1.0000      |
| 196.png                  | 0.2843      | 0.1657      | 0.1657      | 1.0000      |
| 1967.png                 | 0.1619      | 0.0881      | 0.0881      | 1.0000      |
| 2.png                    | 0.1924      | 0.1064      | 0.1064      | 1.0000      |
| 20.png                   | 0.1141      | 0.0605      | 0.0605      | 1.0000      |
| 201.png                  | 0.0780      | 0.0406      | 0.0406      | 1.0000      |
| 202.png                  | 0.0874      | 0.0457      | 0.0457      | 1.0000      |
| 21.png                   | 0.1376      | 0.0739      | 0.0739      | 1.0000      |
| 2102.png                 | 0.0247      | 0.0125      | 0.0125      | 1.0000      |
| 211.png                  | 0.6669      | 0.5003      | 0.5715      | 0.8006      |
| 212.png                  | 0.2413      | 0.1372      | 0.1374      | 0.9916      |
| 213.png                  | 0.9262      | 0.8625      | 0.9211      | 0.9313      |
| 214.png                  | 0.1958      | 0.1085      | 0.1085      | 1.0000      |
| 215.png                  | 0.1681      | 0.0918      | 0.0918      | 1.0000      |
| 216.png                  | 0.5879      | 0.4164      | 0.9572      | 0.4243      |
| 217.png                  | 0.5023      | 0.3353      | 0.9636      | 0.3396      |
| 218.png                  | 0.0393      | 0.0200      | 0.0200      | 1.0000      |
| 2188.png                 | 0.1332      | 0.0714      | 0.0714      | 1.0000      |
| 219.png                  | 0.0362      | 0.0184      | 0.0184      | 1.0000      |
| 2190.png                 | 0.2578      | 0.1480      | 0.1480      | 1.0000      |
| 2192.png                 | 0.2130      | 0.1192      | 0.1192      | 1.0000      |
| 2199.png                 | 0.1888      | 0.1042      | 0.1042      | 1.0000      |
| 22.png                   | 0.1524      | 0.0825      | 0.0825      | 1.0000      |
| 220.png                  | 0.0542      | 0.0279      | 0.0279      | 0.9456      |
| 2200.png                 | 0.1677      | 0.0915      | 0.0915      | 1.0000      |
| 221.png                  | 0.8516      | 0.7416      | 0.9907      | 0.7468      |
| 222.png                  | 0.9406      | 0.8878      | 0.9941      | 0.8925      |
| 223.png                  | 0.9727      | 0.9469      | 0.9952      | 0.9512      |
| 224.png                  | 0.9548      | 0.9135      | 0.9950      | 0.9178      |
| 2244.png                 | 0.0272      | 0.0138      | 0.0138      | 1.0000      |
| 225.png                  | 0.9382      | 0.8836      | 0.9951      | 0.8875      |
| 2257.png                 | 0.1004      | 0.0529      | 0.0529      | 1.0000      |
| 2259.png                 | 0.0849      | 0.0444      | 0.0444      | 1.0000      |
| 226.png                  | 0.9162      | 0.8453      | 0.9919      | 0.8512      |
| 227.png                  | 0.6993      | 0.5376      | 0.6392      | 0.7717      |
| 228.png                  | 0.8270      | 0.7051      | 0.9460      | 0.7346      |
| 229.png                  | 0.8062      | 0.6753      | 0.9939      | 0.6781      |
| 23.png                   | 0.1309      | 0.0700      | 0.0700      | 1.0000      |
| 230.png                  | 0.8059      | 0.6748      | 0.9903      | 0.6793      |
| 2307.png                 | 0.0415      | 0.0212      | 0.0212      | 1.0000      |
| 2308.png                 | 0.0738      | 0.0383      | 0.0383      | 1.0000      |
| 2312.png                 | 0.8207      | 0.6959      | 1.0000      | 0.6959      |
| 2313.png                 | 0.7319      | 0.5771      | 1.0000      | 0.5771      |
| 2314.png                 | 0.8963      | 0.8120      | 0.9992      | 0.8125      |
| 2315.png                 | 0.8294      | 0.7086      | 1.0000      | 0.7086      |
| 2316.png                 | 0.1470      | 0.0793      | 0.0793      | 1.0000      |
| 2318.png                 | 0.2205      | 0.1239      | 0.1239      | 1.0000      |
| 233.png                  | 0.1264      | 0.0675      | 0.0675      | 1.0000      |
| 234.png                  | 0.9617      | 0.9263      | 0.9715      | 0.9521      |
| 235.png                  | 0.9603      | 0.9236      | 0.9582      | 0.9625      |
| 236.png                  | 0.8011      | 0.6681      | 0.9349      | 0.7008      |
| 237.png                  | 0.8606      | 0.7554      | 0.9875      | 0.7626      |
| 2371.png                 | 0.3520      | 0.2136      | 0.2136      | 1.0000      |
| 2379.png                 | 0.4179      | 0.2641      | 0.2641      | 1.0000      |
| 238.png                  | 0.8323      | 0.7127      | 0.9825      | 0.7219      |
| 2381.png                 | 0.3419      | 0.2062      | 0.2062      | 1.0000      |
| 239.png                  | 0.8676      | 0.7662      | 0.9243      | 0.8176      |
| 24.png                   | 0.5306      | 0.3611      | 0.6714      | 0.4386      |
| 2411.png                 | 0.5740      | 0.4025      | 1.0000      | 0.4025      |
| 2412.png                 | 0.6347      | 0.4649      | 1.0000      | 0.4649      |
| 242.png                  | 0.0890      | 0.0466      | 0.0466      | 1.0000      |
| 2427.png                 | 0.0813      | 0.0424      | 0.0424      | 1.0000      |
| 2428.png                 | 0.7740      | 0.6313      | 1.0000      | 0.6313      |
| 243.png                  | 0.9520      | 0.9084      | 0.9500      | 0.9540      |
| 2431.png                 | 0.1430      | 0.0770      | 0.0770      | 1.0000      |
| 2432.png                 | 0.1352      | 0.0725      | 0.0725      | 1.0000      |
| 2438.png                 | 0.2065      | 0.1151      | 0.1151      | 1.0000      |
| 244.png                  | 0.9304      | 0.8699      | 0.9921      | 0.8760      |
| 2446.png                 | 0.2533      | 0.1450      | 0.1450      | 1.0000      |
| 2447.png                 | 0.1664      | 0.0908      | 0.0908      | 1.0000      |
| 2448.png                 | 0.1715      | 0.0938      | 0.0938      | 1.0000      |
| 2449.png                 | 0.1724      | 0.0943      | 0.0943      | 1.0000      |
| 245.png                  | 0.8310      | 0.7109      | 0.9442      | 0.7420      |
| 2456.png                 | 0.2847      | 0.1660      | 0.1660      | 1.0000      |
| 2457.png                 | 0.2812      | 0.1636      | 0.1636      | 1.0000      |
| 246.png                  | 0.7721      | 0.6288      | 0.7031      | 0.8560      |
| 247.png                  | 0.9026      | 0.8224      | 0.9454      | 0.8634      |
| 2477.png                 | 0.6038      | 0.4324      | 1.0000      | 0.4324      |
| 2482.png                 | 0.6522      | 0.4839      | 0.9745      | 0.4901      |
| 2483.png                 | 0.0976      | 0.0513      | 0.0513      | 1.0000      |
| 25.png                   | 0.1422      | 0.0765      | 0.0786      | 0.7400      |
| 250.png                  | 0.0436      | 0.0223      | 0.0223      | 1.0000      |
| 251.png                  | 0.0223      | 0.0113      | 0.0113      | 1.0000      |
| 253.png                  | 0.7832      | 0.6436      | 0.9680      | 0.6576      |
| 254.png                  | 0.8183      | 0.6925      | 1.0000      | 0.6925      |
| 2542.png                 | 0.0599      | 0.0309      | 0.0309      | 1.0000      |
| 2544.png                 | 0.9282      | 0.8660      | 0.9912      | 0.8727      |
| 2545.png                 | 0.8805      | 0.7865      | 0.9112      | 0.8517      |
| 255.png                  | 0.8009      | 0.6679      | 0.9994      | 0.6682      |
| 256.png                  | 0.9318      | 0.8723      | 0.9661      | 0.8999      |
| 2562.png                 | 0.1798      | 0.0988      | 0.0988      | 1.0000      |
| 2564.png                 | 0.3103      | 0.1837      | 0.1837      | 1.0000      |
| 2565.png                 | 0.3111      | 0.1842      | 0.1842      | 1.0000      |
| 257.png                  | 0.9172      | 0.8471      | 0.9528      | 0.8842      |
| 258.png                  | 0.9316      | 0.8719      | 0.9847      | 0.8839      |
| 259.png                  | 0.8501      | 0.7393      | 1.0000      | 0.7393      |
| 260.png                  | 0.7732      | 0.6303      | 1.0000      | 0.6303      |
| 2606.png                 | 0.2530      | 0.1448      | 0.1455      | 0.9681      |
| 261.png                  | 0.8504      | 0.7398      | 0.9770      | 0.7529      |
| 262.png                  | 0.8284      | 0.7071      | 0.9387      | 0.7413      |
| 263.png                  | 0.8303      | 0.7098      | 0.9932      | 0.7133      |
| 264.png                  | 0.8734      | 0.7752      | 0.9975      | 0.7767      |
| 265.png                  | 0.8009      | 0.6679      | 1.0000      | 0.6679      |
| 2654.png                 | 0.1597      | 0.0868      | 0.0868      | 1.0000      |
| 266.png                  | 0.9432      | 0.8924      | 0.9349      | 0.9516      |
| 267.png                  | 0.7975      | 0.6632      | 0.9963      | 0.6648      |
| 2703.png                 | 0.0418      | 0.0214      | 0.0214      | 1.0000      |
| 2718.png                 | 0.1260      | 0.0672      | 0.0672      | 1.0000      |
| 2724.png                 | 0.5369      | 0.3670      | 0.5421      | 0.5319      |
| 2725.png                 | 0.8413      | 0.7260      | 0.9549      | 0.7518      |
| 2726.png                 | 0.8935      | 0.8076      | 0.9958      | 0.8103      |
| 2728.png                 | 0.2454      | 0.1398      | 0.1398      | 1.0000      |
| 2729.png                 | 0.1995      | 0.1108      | 0.1108      | 1.0000      |
| 2764.png                 | 0.3140      | 0.1862      | 0.1862      | 1.0000      |
| 2770.png                 | 0.6509      | 0.4824      | 0.9619      | 0.4918      |
| 2771.png                 | 0.1561      | 0.0847      | 0.0847      | 1.0000      |
| 2789.png                 | 0.2569      | 0.1474      | 0.1474      | 1.0000      |
| 2790.png                 | 0.2491      | 0.1423      | 0.1423      | 1.0000      |
| 2791.png                 | 0.2041      | 0.1137      | 0.1137      | 1.0000      |
| 2792.png                 | 0.0971      | 0.0510      | 0.0510      | 1.0000      |
| 2793.png                 | 0.0881      | 0.0461      | 0.0461      | 1.0000      |
| 2795.png                 | 0.2698      | 0.1559      | 0.1559      | 1.0000      |
| 2796.png                 | 0.3144      | 0.1865      | 0.1865      | 1.0000      |
| 28.png                   | 0.0483      | 0.0248      | 0.0248      | 1.0000      |
| 281.png                  | 0.7760      | 0.6340      | 1.0000      | 0.6340      |
| 2812.png                 | 0.4332      | 0.2765      | 1.0000      | 0.2765      |
| 2826.png                 | 0.6130      | 0.4420      | 1.0000      | 0.4420      |
| 2829.png                 | 0.8286      | 0.7074      | 1.0000      | 0.7074      |
| 2831.png                 | 0.0995      | 0.0523      | 0.0523      | 1.0000      |
| 2833.png                 | 0.0581      | 0.0299      | 0.0299      | 1.0000      |
| 2843.png                 | 0.1377      | 0.0739      | 0.0739      | 1.0000      |
| 2844.png                 | 0.0875      | 0.0458      | 0.0458      | 1.0000      |
| 2845.png                 | 0.0570      | 0.0293      | 0.0293      | 1.0000      |
| 2870.png                 | 0.2385      | 0.1354      | 0.1354      | 1.0000      |
| 2871.png                 | 0.1956      | 0.1084      | 0.1084      | 1.0000      |
| 2883.png                 | 0.0250      | 0.0127      | 0.0127      | 1.0000      |
| 2884.png                 | 0.0360      | 0.0183      | 0.0183      | 1.0000      |
| 2895.png                 | 0.0233      | 0.0118      | 0.0118      | 1.0000      |
| 2896.png                 | 0.0636      | 0.0329      | 0.0329      | 1.0000      |
| 2897.png                 | 0.0838      | 0.0437      | 0.0437      | 1.0000      |
| 2898.png                 | 0.8736      | 0.7756      | 0.9037      | 0.8455      |
| 29.png                   | 0.3717      | 0.2283      | 0.2312      | 0.9473      |
| 2900.png                 | 0.0842      | 0.0440      | 0.0440      | 1.0000      |
| 2901.png                 | 0.1370      | 0.0736      | 0.0736      | 1.0000      |
| 2902.png                 | 0.1487      | 0.0803      | 0.0803      | 1.0000      |
| 2903.png                 | 0.1227      | 0.0654      | 0.0654      | 1.0000      |
| 2904.png                 | 0.0924      | 0.0484      | 0.0484      | 1.0000      |
