
==================== BANG DANH GIA MASK ====================
------------------------------------------------------------------------------------
| File                     | Dice        | IoU         | Precision   | Recall      |
| 1046.png                 | 0.3242      | 0.1935      | 1.0000      | 0.1935      |
| 1047.png                 | 0.7933      | 0.6574      | 0.9989      | 0.6579      |
| 1048.png                 | 0.9305      | 0.8700      | 0.9968      | 0.8725      |
| 1049.png                 | 0.9217      | 0.8548      | 0.9727      | 0.8758      |
| 105.png                  | 0.5504      | 0.3796      | 0.9995      | 0.3797      |
| 1050.png                 | 0.9035      | 0.8240      | 0.9787      | 0.8391      |
| 1051.png                 | 0.9158      | 0.8446      | 0.9991      | 0.8452      |
| 1052.png                 | 0.8743      | 0.7767      | 0.9944      | 0.7801      |
| 1053.png                 | 0.7578      | 0.6101      | 0.9064      | 0.6511      |
| 1054.png                 | 0.6455      | 0.4766      | 0.7465      | 0.5686      |
| 1055.png                 | 0.5769      | 0.4054      | 0.7193      | 0.4816      |
| 1056.png                 | 0.5581      | 0.3871      | 0.9725      | 0.3913      |
| 1057.png                 | 0.0279      | 0.0141      | 0.3210      | 0.0146      |
| 1058.png                 | 0.5924      | 0.4209      | 0.5293      | 0.6727      |
| 1061.png                 | 0.8356      | 0.7176      | 0.8929      | 0.7853      |
| 1062.png                 | 0.6775      | 0.5123      | 0.7888      | 0.5937      |
| 1063.png                 | 0.6468      | 0.4780      | 0.6020      | 0.6987      |
| 1066.png                 | 0.1531      | 0.0829      | 1.0000      | 0.0829      |
| 1070.png                 | 0.6651      | 0.4983      | 0.9862      | 0.5018      |
| 1071.png                 | 0.6613      | 0.4939      | 1.0000      | 0.4939      |
| 1072.png                 | 0.6278      | 0.4575      | 1.0000      | 0.4575      |
| 1075.png                 | 0.4322      | 0.2757      | 1.0000      | 0.2757      |
| 1076.png                 | 0.3754      | 0.2311      | 1.0000      | 0.2311      |
| 1087.png                 | 0.6623      | 0.4952      | 0.9656      | 0.5041      |
| 1089.png                 | 0.6827      | 0.5183      | 0.9854      | 0.5223      |
| 109.png                  | 0.8415      | 0.7264      | 0.9976      | 0.7277      |
| 1090.png                 | 0.7391      | 0.5861      | 0.9791      | 0.5936      |
| 1091.png                 | 0.6790      | 0.5140      | 0.9920      | 0.5161      |
| 1092.png                 | 0.8562      | 0.7486      | 0.9781      | 0.7613      |
| 1094.png                 | 0.4470      | 0.2878      | 1.0000      | 0.2878      |
| 1095.png                 | 0.5737      | 0.4022      | 1.0000      | 0.4022      |
| 1096.png                 | 0.6135      | 0.4425      | 0.9988      | 0.4427      |
| 1097.png                 | 0.7812      | 0.6410      | 0.9478      | 0.6644      |
| 1098.png                 | 0.5300      | 0.3605      | 0.7111      | 0.4224      |
| 1099.png                 | 0.6233      | 0.4528      | 0.6466      | 0.6017      |
| 11.png                   | 0.9330      | 0.8745      | 0.9991      | 0.8752      |
| 1100.png                 | 0.6114      | 0.4403      | 0.9977      | 0.4408      |
| 1101.png                 | 0.6429      | 0.4737      | 0.9976      | 0.4742      |
| 1102.png                 | 0.5563      | 0.3854      | 1.0000      | 0.3854      |
| 1103.png                 | 0.5085      | 0.3409      | 0.9816      | 0.3431      |
| 1104.png                 | 0.3215      | 0.1915      | 1.0000      | 0.1915      |
| 1105.png                 | 0.4217      | 0.2672      | 0.9958      | 0.2675      |
| 1106.png                 | 0.1417      | 0.0763      | 1.0000      | 0.0763      |
| 1107.png                 | 0.5728      | 0.4013      | 0.9940      | 0.4023      |
| 1108.png                 | 0.6297      | 0.4595      | 0.8798      | 0.4903      |
| 1110.png                 | 0.7176      | 0.5596      | 1.0000      | 0.5596      |
| 1111.png                 | 0.7458      | 0.5946      | 0.9908      | 0.5979      |
| 1114.png                 | 0.1916      | 0.1059      | 0.5319      | 0.1168      |
| 1118.png                 | 0.2289      | 0.1292      | 0.6176      | 0.1405      |
| 112.png                  | 0.8270      | 0.7050      | 0.9471      | 0.7339      |
| 1122.png                 | 0.9127      | 0.8393      | 0.9818      | 0.8526      |
| 1123.png                 | 0.8400      | 0.7242      | 0.8894      | 0.7959      |
| 1125.png                 | 0.7474      | 0.5966      | 0.6539      | 0.8720      |
| 1126.png                 | 0.9092      | 0.8335      | 0.8843      | 0.9355      |
| 1127.png                 | 0.7937      | 0.6580      | 0.7051      | 0.9077      |
| 1129.png                 | 0.7244      | 0.5679      | 1.0000      | 0.5679      |
| 113.png                  | 0.8735      | 0.7754      | 0.9984      | 0.7764      |
| 1130.png                 | 0.9123      | 0.8388      | 0.9815      | 0.8523      |
| 1131.png                 | 0.9097      | 0.8343      | 0.9961      | 0.8370      |
| 1132.png                 | 0.9308      | 0.8705      | 0.9694      | 0.8951      |
| 1133.png                 | 0.8065      | 0.6757      | 0.9907      | 0.6800      |
| 1134.png                 | 0.7700      | 0.6261      | 0.9922      | 0.6291      |
| 1135.png                 | 0.8770      | 0.7809      | 0.8572      | 0.8977      |
| 1136.png                 | 0.8427      | 0.7281      | 0.7820      | 0.9135      |
| 1137.png                 | 0.8759      | 0.7791      | 0.9663      | 0.8009      |
| 1138.png                 | 0.6345      | 0.4646      | 0.9502      | 0.4762      |
| 114.png                  | 0.9105      | 0.8356      | 0.9905      | 0.8424      |
| 1140.png                 | 0.7362      | 0.5825      | 0.8913      | 0.6270      |
| 1141.png                 | 0.7427      | 0.5907      | 0.8680      | 0.6490      |
| 1142.png                 | 0.7875      | 0.6494      | 0.8642      | 0.7232      |
| 1143.png                 | 0.6462      | 0.4773      | 0.9948      | 0.4785      |
| 1144.png                 | 0.8361      | 0.7183      | 0.8805      | 0.7959      |
| 1145.png                 | 0.8399      | 0.7240      | 0.8417      | 0.8382      |
| 1146.png                 | 0.9074      | 0.8304      | 0.9902      | 0.8373      |
| 1147.png                 | 0.8058      | 0.6748      | 0.9322      | 0.7096      |
| 1148.png                 | 0.3868      | 0.2398      | 0.9740      | 0.2413      |
| 1149.png                 | 0.4980      | 0.3316      | 1.0000      | 0.3316      |
| 115.png                  | 0.8711      | 0.7716      | 1.0000      | 0.7716      |
| 1151.png                 | 0.5689      | 0.3975      | 0.6392      | 0.5126      |
| 1152.png                 | 0.3964      | 0.2472      | 0.2815      | 0.6698      |
| 1154.png                 | 0.9175      | 0.8475      | 0.9336      | 0.9019      |
| 1155.png                 | 0.7142      | 0.5555      | 0.5707      | 0.9541      |
| 1156.png                 | 0.5013      | 0.3345      | 0.4226      | 0.6160      |
| 1157.png                 | 0.8997      | 0.8177      | 0.9675      | 0.8409      |
| 1158.png                 | 0.8770      | 0.7810      | 0.9950      | 0.7841      |
| 1159.png                 | 0.8897      | 0.8013      | 0.9941      | 0.8051      |
| 116.png                  | 0.8603      | 0.7549      | 0.9948      | 0.7579      |
| 1160.png                 | 0.8596      | 0.7538      | 0.8461      | 0.8736      |
| 1161.png                 | 0.7210      | 0.5637      | 0.9983      | 0.5642      |
| 1162.png                 | 0.7600      | 0.6129      | 0.9944      | 0.6150      |
| 1163.png                 | 0.9011      | 0.8201      | 0.9395      | 0.8658      |
| 1169.png                 | 0.9322      | 0.8730      | 0.9582      | 0.9076      |
| 117.png                  | 0.4592      | 0.2981      | 0.9802      | 0.2999      |
| 1170.png                 | 0.9429      | 0.8920      | 0.9719      | 0.9156      |
| 1171.png                 | 0.9309      | 0.8707      | 0.9834      | 0.8837      |
| 1172.png                 | 0.8876      | 0.7979      | 0.9845      | 0.8081      |
| 1173.png                 | 0.9551      | 0.9140      | 0.9969      | 0.9166      |
| 1174.png                 | 0.8848      | 0.7933      | 0.9948      | 0.7967      |
| 1175.png                 | 0.8074      | 0.6770      | 0.7718      | 0.8465      |
| 1176.png                 | 0.7068      | 0.5466      | 1.0000      | 0.5466      |
| 1177.png                 | 0.9096      | 0.8342      | 0.9402      | 0.8810      |
| 1178.png                 | 0.7343      | 0.5801      | 0.6151      | 0.9107      |
| 1179.png                 | 0.7905      | 0.6536      | 0.7278      | 0.8650      |
| 118.png                  | 0.8833      | 0.7909      | 0.9992      | 0.7914      |
| 1180.png                 | 0.6827      | 0.5183      | 0.5577      | 0.8800      |
| 1182.png                 | 0.8416      | 0.7266      | 0.9964      | 0.7285      |
| 1183.png                 | 0.7574      | 0.6095      | 0.6902      | 0.8390      |
| 1184.png                 | 0.7970      | 0.6625      | 0.6920      | 0.9397      |
| 1185.png                 | 0.8324      | 0.7129      | 0.8621      | 0.8047      |
| 1186.png                 | 0.8997      | 0.8177      | 0.9814      | 0.8306      |
| 1187.png                 | 0.8415      | 0.7263      | 0.8033      | 0.8835      |
| 1188.png                 | 0.6236      | 0.4531      | 0.5669      | 0.6930      |
| 1194.png                 | 0.6770      | 0.5118      | 0.6157      | 0.7520      |
| 1195.png                 | 0.5853      | 0.4137      | 0.5658      | 0.6062      |
| 1197.png                 | 0.6307      | 0.4606      | 0.5022      | 0.8476      |
| 12.png                   | 0.9623      | 0.9273      | 0.9878      | 0.9380      |
| 1202.png                 | 0.4001      | 0.2501      | 0.3158      | 0.5458      |
| 1205.png                 | 0.8229      | 0.6992      | 1.0000      | 0.6992      |
| 1219.png                 | 0.8504      | 0.7397      | 0.9248      | 0.7871      |
| 1220.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      |
| 1221.png                 | 0.8342      | 0.7155      | 0.9804      | 0.7259      |
| 1222.png                 | 0.8111      | 0.6823      | 0.9735      | 0.6952      |
| 1223.png                 | 0.7077      | 0.5476      | 0.9939      | 0.5495      |
| 1224.png                 | 0.7472      | 0.5964      | 1.0000      | 0.5964      |
| 1225.png                 | 0.4081      | 0.2564      | 0.9251      | 0.2618      |
| 1226.png                 | 0.7561      | 0.6079      | 0.9674      | 0.6206      |
| 1227.png                 | 0.8194      | 0.6940      | 0.9804      | 0.7038      |
| 1228.png                 | 0.3255      | 0.1944      | 0.2250      | 0.5883      |
| 1230.png                 | 0.7047      | 0.5441      | 0.8573      | 0.5982      |
| 1236.png                 | 0.5704      | 0.3990      | 0.7481      | 0.4610      |
| 124.png                  | 0.8977      | 0.8143      | 0.9955      | 0.8173      |
| 1244.png                 | 0.8873      | 0.7975      | 0.9038      | 0.8715      |
| 1245.png                 | 0.8909      | 0.8033      | 0.8568      | 0.9279      |
| 1246.png                 | 0.9068      | 0.8295      | 0.8759      | 0.9399      |
| 1247.png                 | 0.8840      | 0.7922      | 0.8777      | 0.8905      |
| 1248.png                 | 0.9377      | 0.8827      | 0.9294      | 0.9461      |
| 1249.png                 | 0.8998      | 0.8179      | 0.8535      | 0.9514      |
| 1250.png                 | 0.9157      | 0.8445      | 0.8963      | 0.9360      |
| 1251.png                 | 0.6542      | 0.4861      | 0.5216      | 0.8770      |
| 1252.png                 | 0.6863      | 0.5224      | 0.5635      | 0.8776      |
| 1253.png                 | 0.7072      | 0.5470      | 0.5960      | 0.8693      |
| 1254.png                 | 0.6213      | 0.4507      | 0.4765      | 0.8928      |
| 1255.png                 | 0.4734      | 0.3101      | 0.3270      | 0.8570      |
| 1256.png                 | 0.5584      | 0.3874      | 0.4328      | 0.7867      |
| 1257.png                 | 0.5968      | 0.4253      | 0.4521      | 0.8775      |
| 1258.png                 | 0.6477      | 0.4789      | 0.5247      | 0.8459      |
| 1259.png                 | 0.5738      | 0.4023      | 0.4187      | 0.9111      |
| 1260.png                 | 0.6706      | 0.5045      | 0.5544      | 0.8485      |
| 1261.png                 | 0.8757      | 0.7789      | 0.9121      | 0.8421      |
| 1262.png                 | 0.8842      | 0.7924      | 0.8496      | 0.9217      |
| 1264.png                 | 0.8796      | 0.7850      | 0.9806      | 0.7974      |
| 1265.png                 | 0.4215      | 0.2670      | 0.2818      | 0.8354      |
| 1266.png                 | 0.3673      | 0.2250      | 0.9730      | 0.2264      |
| 1273.png                 | 0.0784      | 0.0408      | 0.0674      | 0.0938      |
| 1274.png                 | 0.2470      | 0.1409      | 0.2691      | 0.2282      |
| 1276.png                 | 0.9240      | 0.8588      | 0.9987      | 0.8597      |
| 1277.png                 | 0.9100      | 0.8349      | 0.9981      | 0.8362      |
| 1278.png                 | 0.9202      | 0.8521      | 0.9923      | 0.8578      |
| 1281.png                 | 0.3820      | 0.2361      | 1.0000      | 0.2361      |
| 1282.png                 | 0.4474      | 0.2881      | 0.9766      | 0.2901      |
| 1285.png                 | 0.6190      | 0.4482      | 0.4646      | 0.9267      |
| 1286.png                 | 0.8188      | 0.6932      | 0.7340      | 0.9258      |
| 1287.png                 | 0.6795      | 0.5145      | 0.9779      | 0.5206      |
| 1289.png                 | 0.4023      | 0.2518      | 0.2756      | 0.7443      |
| 1291.png                 | 0.7491      | 0.5988      | 0.6799      | 0.8339      |
| 1293.png                 | 0.7231      | 0.5663      | 0.6553      | 0.8066      |
| 1294.png                 | 0.8631      | 0.7591      | 0.9486      | 0.7917      |
| 1296.png                 | 0.6909      | 0.5278      | 0.9005      | 0.5605      |
| 1297.png                 | 0.6674      | 0.5009      | 0.7668      | 0.5909      |
| 1298.png                 | 0.6405      | 0.4712      | 0.7614      | 0.5528      |
| 1299.png                 | 0.5308      | 0.3612      | 1.0000      | 0.3612      |
| 13.png                   | 0.9534      | 0.9109      | 0.9918      | 0.9179      |
| 1300.png                 | 0.8480      | 0.7360      | 1.0000      | 0.7360      |
| 1302.png                 | 0.8425      | 0.7279      | 0.7586      | 0.9473      |
| 1303.png                 | 0.8813      | 0.7878      | 0.8494      | 0.9157      |
| 1304.png                 | 0.2003      | 0.1113      | 0.4819      | 0.1264      |
| 1305.png                 | 0.3905      | 0.2426      | 0.9116      | 0.2484      |
| 1307.png                 | 0.9132      | 0.8403      | 0.9312      | 0.8958      |
| 1308.png                 | 0.8808      | 0.7870      | 0.9634      | 0.8113      |
| 1309.png                 | 0.9070      | 0.8299      | 0.9081      | 0.9059      |
| 1310.png                 | 0.7573      | 0.6094      | 0.7064      | 0.8161      |
| 1311.png                 | 0.8677      | 0.7664      | 0.8869      | 0.8494      |
| 1312.png                 | 0.8660      | 0.7637      | 0.8605      | 0.8716      |
| 1313.png                 | 0.9235      | 0.8579      | 0.9786      | 0.8743      |
| 1314.png                 | 0.8875      | 0.7977      | 0.9375      | 0.8425      |
| 1315.png                 | 0.9067      | 0.8294      | 0.9993      | 0.8299      |
| 1317.png                 | 0.5018      | 0.3350      | 0.3605      | 0.8258      |
| 1318.png                 | 0.7780      | 0.6367      | 0.6965      | 0.8812      |
| 1319.png                 | 0.9001      | 0.8183      | 0.9116      | 0.8888      |
| 132.png                  | 0.7204      | 0.5630      | 1.0000      | 0.5630      |
| 1320.png                 | 0.8893      | 0.8006      | 0.9029      | 0.8760      |
| 1321.png                 | 0.7696      | 0.6255      | 1.0000      | 0.6255      |
| 1322.png                 | 0.6817      | 0.5171      | 1.0000      | 0.5171      |
| 1323.png                 | 0.8586      | 0.7522      | 0.8285      | 0.8910      |
| 1324.png                 | 0.8408      | 0.7253      | 1.0000      | 0.7253      |
| 1325.png                 | 0.7226      | 0.5657      | 1.0000      | 0.5657      |
| 1326.png                 | 0.8331      | 0.7140      | 0.8535      | 0.8137      |
| 1327.png                 | 0.9223      | 0.8558      | 0.9704      | 0.8787      |
| 1328.png                 | 0.9154      | 0.8440      | 0.9754      | 0.8624      |
| 1329.png                 | 0.7504      | 0.6006      | 0.9965      | 0.6018      |
| 133.png                  | 0.9292      | 0.8678      | 0.9996      | 0.8681      |
| 1330.png                 | 0.6647      | 0.4977      | 0.6250      | 0.7097      |
| 1333.png                 | 0.0689      | 0.0357      | 1.0000      | 0.0357      |
| 1334.png                 | 0.4690      | 0.3063      | 1.0000      | 0.3063      |
| 1335.png                 | 0.5839      | 0.4123      | 1.0000      | 0.4123      |
| 1337.png                 | 0.5596      | 0.3885      | 0.9986      | 0.3887      |
| 134.png                  | 0.9327      | 0.8739      | 0.9930      | 0.8793      |
| 1345.png                 | 0.6992      | 0.5375      | 1.0000      | 0.5375      |
| 1348.png                 | 0.7164      | 0.5581      | 0.5846      | 0.9249      |
| 1349.png                 | 0.8195      | 0.6942      | 0.9955      | 0.6964      |
| 1350.png                 | 0.8439      | 0.7299      | 0.9361      | 0.7681      |
| 1353.png                 | 0.8392      | 0.7230      | 0.7394      | 0.9702      |
| 1354.png                 | 0.8814      | 0.7879      | 0.8357      | 0.9323      |
| 1355.png                 | 0.8914      | 0.8040      | 0.8941      | 0.8887      |
| 1356.png                 | 0.9487      | 0.9024      | 0.9732      | 0.9254      |
| 1357.png                 | 0.9652      | 0.9327      | 0.9739      | 0.9566      |
| 1358.png                 | 0.9489      | 0.9028      | 0.9881      | 0.9127      |
| 1359.png                 | 0.9089      | 0.8330      | 0.9751      | 0.8511      |
| 1370.png                 | 0.7859      | 0.6473      | 0.8341      | 0.7429      |
| 1371.png                 | 0.8701      | 0.7701      | 0.8449      | 0.8969      |
| 1372.png                 | 0.9203      | 0.8523      | 0.9312      | 0.9096      |
| 1373.png                 | 0.9013      | 0.8204      | 0.9435      | 0.8627      |
| 1374.png                 | 0.8803      | 0.7863      | 0.8450      | 0.9187      |
| 1375.png                 | 0.7109      | 0.5515      | 0.5940      | 0.8851      |
| 1376.png                 | 0.7930      | 0.6571      | 0.7141      | 0.8916      |
| 1377.png                 | 0.7594      | 0.6121      | 0.9354      | 0.6392      |
| 1378.png                 | 0.6987      | 0.5370      | 0.6595      | 0.7430      |
| 1379.png                 | 0.7638      | 0.6178      | 0.8229      | 0.7125      |
| 1380.png                 | 0.6049      | 0.4336      | 0.5400      | 0.6874      |
| 1381.png                 | 0.7784      | 0.6372      | 0.6880      | 0.8963      |
| 1382.png                 | 0.6452      | 0.4762      | 0.9536      | 0.4875      |
| 1389.png                 | 0.7719      | 0.6285      | 0.8076      | 0.7391      |
| 139.png                  | 0.9247      | 0.8599      | 0.9925      | 0.8655      |
| 1390.png                 | 0.8945      | 0.8091      | 0.9908      | 0.8152      |
| 1397.png                 | 0.5345      | 0.3647      | 0.7979      | 0.4018      |
| 14.png                   | 0.9472      | 0.8996      | 0.9941      | 0.9044      |
| 140.png                  | 0.9287      | 0.8669      | 0.9907      | 0.8740      |
| 1405.png                 | 0.7895      | 0.6522      | 0.7006      | 0.9043      |
| 1406.png                 | 0.7512      | 0.6016      | 0.6745      | 0.8476      |
| 1407.png                 | 0.8161      | 0.6893      | 0.8593      | 0.7770      |
| 1409.png                 | 0.8634      | 0.7597      | 0.9297      | 0.8059      |
| 1410.png                 | 0.2104      | 0.1176      | 1.0000      | 0.1176      |
| 1411.png                 | 0.8896      | 0.8011      | 0.8845      | 0.8947      |
| 1412.png                 | 0.7844      | 0.6452      | 0.9981      | 0.6460      |
| 1414.png                 | 0.8732      | 0.7750      | 0.8830      | 0.8637      |
| 1415.png                 | 0.8670      | 0.7652      | 0.9359      | 0.8076      |
| 1416.png                 | 0.8509      | 0.7405      | 0.9044      | 0.8034      |
| 1417.png                 | 0.8386      | 0.7221      | 0.9208      | 0.7699      |
| 1418.png                 | 0.9123      | 0.8388      | 0.9818      | 0.8520      |
| 1419.png                 | 0.8771      | 0.7812      | 0.9464      | 0.8173      |
| 142.png                  | 0.8728      | 0.7743      | 0.9984      | 0.7753      |
| 1420.png                 | 0.7680      | 0.6234      | 0.9950      | 0.6254      |
| 1422.png                 | 0.8005      | 0.6673      | 0.7180      | 0.9042      |
| 1424.png                 | 0.7724      | 0.6291      | 0.6635      | 0.9240      |
| 1426.png                 | 0.9136      | 0.8409      | 0.9081      | 0.9191      |
| 1427.png                 | 0.8712      | 0.7718      | 0.9864      | 0.7800      |
| 1428.png                 | 0.9269      | 0.8638      | 0.9902      | 0.8712      |
| 1429.png                 | 0.9053      | 0.8269      | 0.9882      | 0.8351      |
| 143.png                  | 0.8983      | 0.8154      | 1.0000      | 0.8154      |
| 1432.png                 | 0.8656      | 0.7631      | 0.8966      | 0.8367      |
| 1433.png                 | 0.9024      | 0.8222      | 0.9307      | 0.8759      |
| 1435.png                 | 0.8015      | 0.6688      | 0.6873      | 0.9613      |
| 1436.png                 | 0.8569      | 0.7497      | 0.8223      | 0.8947      |
| 1437.png                 | 0.9048      | 0.8261      | 0.9017      | 0.9079      |
| 1438.png                 | 0.9034      | 0.8238      | 0.9599      | 0.8531      |
| 1439.png                 | 0.8484      | 0.7367      | 0.9968      | 0.7385      |
| 1442.png                 | 0.7958      | 0.6608      | 0.8192      | 0.7736      |
| 1443.png                 | 0.8589      | 0.7528      | 0.9224      | 0.8037      |
| 1444.png                 | 0.9120      | 0.8382      | 0.9438      | 0.8823      |
| 1445.png                 | 0.9648      | 0.9319      | 0.9960      | 0.9355      |
| 1446.png                 | 0.8924      | 0.8057      | 0.9660      | 0.8291      |
| 1450.png                 | 0.8971      | 0.8134      | 0.8418      | 0.9602      |
| 1451.png                 | 0.7609      | 0.6140      | 0.6370      | 0.9445      |
| 1452.png                 | 0.8570      | 0.7498      | 0.7995      | 0.9234      |
| 1453.png                 | 0.9043      | 0.8254      | 0.9573      | 0.8569      |
| 1454.png                 | 0.8900      | 0.8018      | 1.0000      | 0.8018      |
| 1455.png                 | 0.5240      | 0.3550      | 1.0000      | 0.3550      |
| 1456.png                 | 0.8101      | 0.6808      | 1.0000      | 0.6808      |
| 1457.png                 | 0.9152      | 0.8437      | 0.9590      | 0.8753      |
| 1458.png                 | 0.9007      | 0.8194      | 0.8693      | 0.9345      |
| 1460.png                 | 0.5123      | 0.3444      | 0.9440      | 0.3516      |
| 1461.png                 | 0.2993      | 0.1760      | 0.2044      | 0.5584      |
| 1462.png                 | 0.8682      | 0.7671      | 0.7835      | 0.9734      |
| 1469.png                 | 0.8745      | 0.7770      | 0.9578      | 0.8045      |
| 147.png                  | 0.3609      | 0.2202      | 0.2207      | 0.9905      |
| 1470.png                 | 0.8765      | 0.7802      | 0.9113      | 0.8443      |
| 1472.png                 | 0.7961      | 0.6612      | 0.7594      | 0.8365      |
| 1473.png                 | 0.2322      | 0.1313      | 0.2812      | 0.1977      |
| 1474.png                 | 0.8422      | 0.7274      | 0.7806      | 0.9143      |
| 1476.png                 | 0.8907      | 0.8030      | 0.8530      | 0.9320      |
| 1477.png                 | 0.7769      | 0.6352      | 0.6675      | 0.9291      |
| 1478.png                 | 0.8451      | 0.7317      | 0.8091      | 0.8844      |
| 1479.png                 | 0.6273      | 0.4570      | 0.5353      | 0.7574      |
| 1480.png                 | 0.4704      | 0.3075      | 0.8745      | 0.3217      |
| 1481.png                 | 0.4383      | 0.2807      | 0.9930      | 0.2812      |
| 1482.png                 | 0.1977      | 0.1097      | 0.9754      | 0.1100      |
| 1484.png                 | 0.8743      | 0.7767      | 0.8301      | 0.9235      |
| 1485.png                 | 0.8666      | 0.7645      | 0.9003      | 0.8352      |
| 1486.png                 | 0.8054      | 0.6742      | 0.8784      | 0.7436      |
| 1487.png                 | 0.6947      | 0.5322      | 0.9502      | 0.5475      |
| 1488.png                 | 0.6963      | 0.5341      | 0.8550      | 0.5873      |
| 1490.png                 | 0.7022      | 0.5411      | 0.8353      | 0.6057      |
| 1491.png                 | 0.5167      | 0.3484      | 0.4819      | 0.5570      |
| 1492.png                 | 0.8143      | 0.6868      | 0.7913      | 0.8387      |
| 1496.png                 | 0.2961      | 0.1738      | 0.8423      | 0.1796      |
| 1498.png                 | 0.3587      | 0.2185      | 0.9657      | 0.2203      |
| 1499.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      |
| 15.png                   | 0.8787      | 0.7836      | 0.9895      | 0.7902      |
| 1500.png                 | 0.1847      | 0.1018      | 0.9838      | 0.1019      |
| 1501.png                 | 0.9201      | 0.8521      | 0.9006      | 0.9405      |
| 1503.png                 | 0.7867      | 0.6483      | 0.6732      | 0.9461      |
| 1506.png                 | 0.5859      | 0.4143      | 0.4388      | 0.8813      |
| 1507.png                 | 0.8916      | 0.8044      | 0.9458      | 0.8432      |
| 1508.png                 | 0.9375      | 0.8824      | 0.9292      | 0.9459      |
| 1509.png                 | 0.9358      | 0.8793      | 0.9482      | 0.9237      |
| 1510.png                 | 0.8098      | 0.6803      | 0.8522      | 0.7714      |
| 1511.png                 | 0.7500      | 0.6000      | 0.8321      | 0.6826      |
| 1512.png                 | 0.8775      | 0.7818      | 0.8596      | 0.8962      |
| 1513.png                 | 0.8938      | 0.8080      | 0.9428      | 0.8496      |
| 1514.png                 | 0.3860      | 0.2392      | 0.9859      | 0.2400      |
| 1516.png                 | 0.8768      | 0.7806      | 0.9469      | 0.8164      |
| 1517.png                 | 0.9327      | 0.8739      | 0.9712      | 0.8972      |
