
==================== BANG DANH GIA MASK ====================
------------------------------------------------------------------------------------
| File                     | Dice        | IoU         | Precision   | Recall      | 
| 1500.png                 | 0.8295      | 0.7086      | 0.8905      | 0.7763      | 
| 1501.png                 | 0.7967      | 0.6622      | 0.7631      | 0.8335      | 
| 1503.png                 | 0.8864      | 0.7961      | 0.8650      | 0.9090      | 
| 1506.png                 | 0.0113      | 0.0057      | 0.0060      | 0.1067      | 
| 1507.png                 | 0.0010      | 0.0005      | 0.0005      | 0.0068      | 
| 1508.png                 | 0.0043      | 0.0021      | 0.0022      | 0.0515      | 
| 1509.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1510.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1511.png                 | 0.5409      | 0.3707      | 0.6386      | 0.4691      | 
| 1512.png                 | 0.8104      | 0.6813      | 0.7975      | 0.8237      | 
| 1513.png                 | 0.8376      | 0.7206      | 0.9146      | 0.7726      | 
| 1514.png                 | 0.2659      | 0.1533      | 0.2089      | 0.3657      | 
| 1516.png                 | 0.0100      | 0.0050      | 0.0051      | 0.2227      | 
| 1517.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1518.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1519.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1520.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1523.png                 | 0.3851      | 0.2385      | 0.7750      | 0.2562      | 
| 1525.png                 | 0.0082      | 0.0041      | 1.0000      | 0.0041      | 
| 1527.png                 | 0.5318      | 0.3622      | 0.7553      | 0.4104      | 
| 1533.png                 | 0.0030      | 0.0015      | 0.0015      | 0.0890      | 
| 1534.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1535.png                 | 0.0010      | 0.0005      | 0.0008      | 0.0012      | 
| 1536.png                 | 0.0001      | 0.0001      | 0.0001      | 0.0046      | 
| 1538.png                 | 0.3366      | 0.2023      | 0.9994      | 0.2024      | 
| 1539.png                 | 0.8604      | 0.7549      | 0.9603      | 0.7792      | 
| 154.png                  | 0.0719      | 0.0373      | 0.0407      | 0.3042      | 
| 1540.png                 | 0.8297      | 0.7090      | 0.9520      | 0.7352      | 
| 1541.png                 | 0.8699      | 0.7698      | 0.9339      | 0.8142      | 
| 1542.png                 | 0.9028      | 0.8228      | 0.9522      | 0.8582      | 
| 1543.png                 | 0.8465      | 0.7339      | 0.9883      | 0.7403      | 
| 1545.png                 | 0.7249      | 0.5685      | 0.6306      | 0.8523      | 
| 1546.png                 | 0.6282      | 0.4580      | 0.4621      | 0.9809      | 
| 1547.png                 | 0.5843      | 0.4127      | 0.4176      | 0.9724      | 
| 1548.png                 | 0.8973      | 0.8138      | 0.8274      | 0.9802      | 
| 1549.png                 | 0.8979      | 0.8147      | 0.8405      | 0.9636      | 
| 155.png                  | 0.1593      | 0.0865      | 0.0951      | 0.4894      | 
| 1550.png                 | 0.9203      | 0.8523      | 0.8848      | 0.9587      | 
| 1551.png                 | 0.6470      | 0.4782      | 0.5156      | 0.8682      | 
| 1553.png                 | 0.6646      | 0.4977      | 0.8141      | 0.5615      | 
| 1554.png                 | 0.8676      | 0.7661      | 0.9452      | 0.8017      | 
| 1555.png                 | 0.8468      | 0.7343      | 0.7800      | 0.9261      | 
| 1556.png                 | 0.7326      | 0.5781      | 0.6342      | 0.8674      | 
| 1557.png                 | 0.0007      | 0.0004      | 0.0004      | 0.1122      | 
| 1558.png                 | 0.0015      | 0.0007      | 0.0008      | 0.1645      | 
| 1559.png                 | 0.8573      | 0.7502      | 0.9123      | 0.8084      | 
| 1560.png                 | 0.1216      | 0.0647      | 0.8968      | 0.0652      | 
| 1561.png                 | 0.0004      | 0.0002      | 0.0002      | 0.0152      | 
| 1562.png                 | 0.0009      | 0.0005      | 0.0005      | 0.0315      | 
| 1563.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1564.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1565.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1566.png                 | 0.3638      | 0.2223      | 0.4023      | 0.3320      | 
| 1567.png                 | 0.6660      | 0.4993      | 0.8620      | 0.5427      | 
| 1568.png                 | 0.7793      | 0.6384      | 0.7714      | 0.7875      | 
| 157.png                  | 0.1371      | 0.0736      | 0.0847      | 0.3595      | 
| 1571.png                 | 0.6770      | 0.5117      | 0.8687      | 0.5546      | 
| 1572.png                 | 0.5433      | 0.3730      | 0.4479      | 0.6905      | 
| 1577.png                 | 0.8820      | 0.7890      | 0.8801      | 0.8840      | 
| 1578.png                 | 0.8552      | 0.7470      | 0.9759      | 0.7610      | 
| 1579.png                 | 0.9104      | 0.8355      | 0.9758      | 0.8531      | 
| 158.png                  | 0.0607      | 0.0313      | 0.0377      | 0.1560      | 
| 1580.png                 | 0.3993      | 0.2495      | 1.0000      | 0.2495      | 
| 1590.png                 | 0.0001      | 0.0000      | 0.0000      | 0.0021      | 
| 1591.png                 | 0.0041      | 0.0021      | 0.0021      | 0.1387      | 
| 1592.png                 | 0.0005      | 0.0003      | 0.0003      | 0.0234      | 
| 1593.png                 | 0.0027      | 0.0014      | 0.0014      | 0.0703      | 
| 1594.png                 | 0.8254      | 0.7028      | 0.9420      | 0.7346      | 
| 1595.png                 | 0.7372      | 0.5837      | 0.7406      | 0.7337      | 
| 1596.png                 | 0.0063      | 0.0031      | 0.0032      | 0.1590      | 
| 1597.png                 | 0.0002      | 0.0001      | 0.0001      | 0.0050      | 
| 1598.png                 | 0.0003      | 0.0002      | 0.0002      | 0.0103      | 
| 16.png                   | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 160.png                  | 0.0091      | 0.0046      | 0.0048      | 0.1183      | 
| 1600.png                 | 0.6478      | 0.4791      | 0.8852      | 0.5108      | 
| 1601.png                 | 0.8956      | 0.8110      | 0.9783      | 0.8258      | 
| 1602.png                 | 0.8985      | 0.8157      | 0.9806      | 0.8290      | 
| 1603.png                 | 0.8739      | 0.7760      | 0.9812      | 0.7877      | 
| 1604.png                 | 0.0069      | 0.0035      | 0.0041      | 0.0212      | 
| 1605.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1606.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1608.png                 | 0.0324      | 0.0165      | 0.0178      | 0.1833      | 
| 1609.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 161.png                  | 0.0059      | 0.0030      | 0.0031      | 0.0555      | 
| 1610.png                 | 0.0009      | 0.0005      | 0.0005      | 0.0239      | 
| 1611.png                 | 0.6765      | 0.5111      | 0.7969      | 0.5877      | 
| 1612.png                 | 0.7096      | 0.5499      | 0.8667      | 0.6007      | 
| 1613.png                 | 0.0118      | 0.0059      | 0.0060      | 0.2651      | 
| 1614.png                 | 0.0252      | 0.0128      | 0.0130      | 0.3882      | 
| 1617.png                 | 0.8367      | 0.7192      | 0.9355      | 0.7567      | 
| 1618.png                 | 0.7797      | 0.6389      | 0.8367      | 0.7300      | 
| 1619.png                 | 0.8564      | 0.7488      | 0.8671      | 0.8459      | 
| 162.png                  | 0.0067      | 0.0033      | 0.0035      | 0.0632      | 
| 1620.png                 | 0.2402      | 0.1365      | 0.7415      | 0.1433      | 
| 1622.png                 | 0.5732      | 0.4017      | 0.8408      | 0.4348      | 
| 1625.png                 | 0.1864      | 0.1028      | 1.0000      | 0.1028      | 
| 1626.png                 | 0.0764      | 0.0397      | 1.0000      | 0.0397      | 
| 1628.png                 | 0.0052      | 0.0026      | 0.0026      | 0.2440      | 
| 1629.png                 | 0.8550      | 0.7467      | 0.9795      | 0.7585      | 
| 1630.png                 | 0.8258      | 0.7033      | 0.9645      | 0.7220      | 
| 1631.png                 | 0.8427      | 0.7282      | 0.9928      | 0.7320      | 
| 1632.png                 | 0.5990      | 0.4275      | 0.9683      | 0.4336      | 
| 1635.png                 | 0.0061      | 0.0031      | 0.0149      | 0.0039      | 
| 1636.png                 | 0.0015      | 0.0008      | 0.0008      | 0.0109      | 
| 1637.png                 | 0.0004      | 0.0002      | 0.0002      | 0.0027      | 
| 1638.png                 | 0.0028      | 0.0014      | 0.0015      | 0.0222      | 
| 1639.png                 | 0.0130      | 0.0065      | 0.0069      | 0.1240      | 
| 164.png                  | 0.9262      | 0.8626      | 0.9641      | 0.8913      | 
| 165.png                  | 0.8527      | 0.7433      | 0.8537      | 0.8518      | 
| 1656.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1657.png                 | 0.0007      | 0.0004      | 0.0004      | 0.0459      | 
| 166.png                  | 0.8972      | 0.8136      | 0.9820      | 0.8259      | 
| 1665.png                 | 0.6415      | 0.4722      | 0.9892      | 0.4746      | 
| 1666.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1667.png                 | 0.0002      | 0.0001      | 0.0001      | 0.0008      | 
| 1668.png                 | 0.0026      | 0.0013      | 0.0435      | 0.0014      | 
| 1669.png                 | 0.0005      | 0.0002      | 0.0002      | 0.0166      | 
| 167.png                  | 0.9017      | 0.8210      | 0.9910      | 0.8272      | 
| 1670.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1671.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1672.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1677.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1679.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 168.png                  | 0.0117      | 0.0059      | 0.0061      | 0.1338      | 
| 1681.png                 | 0.0008      | 0.0004      | 0.0004      | 0.0072      | 
| 1685.png                 | 0.0247      | 0.0125      | 0.0126      | 0.5894      | 
| 1689.png                 | 0.0243      | 0.0123      | 0.0125      | 0.4320      | 
| 1691.png                 | 0.0015      | 0.0007      | 0.0007      | 0.0772      | 
| 1692.png                 | 0.0037      | 0.0019      | 0.0019      | 0.1407      | 
| 1693.png                 | 0.0017      | 0.0009      | 0.0009      | 0.0519      | 
| 1694.png                 | 0.0046      | 0.0023      | 0.0023      | 0.1109      | 
| 1697.png                 | 0.0032      | 0.0016      | 0.0016      | 0.1318      | 
| 1699.png                 | 0.0035      | 0.0017      | 0.0017      | 0.2052      | 
| 17.png                   | 0.0084      | 0.0042      | 0.0044      | 0.1005      | 
| 1700.png                 | 0.0002      | 0.0001      | 0.0001      | 0.0032      | 
| 1701.png                 | 0.0002      | 0.0001      | 0.0001      | 0.0082      | 
| 1702.png                 | 0.0014      | 0.0007      | 0.0007      | 0.0632      | 
| 1705.png                 | 0.0110      | 0.0055      | 0.0057      | 0.2112      | 
| 1706.png                 | 0.0017      | 0.0009      | 0.0009      | 0.0452      | 
| 1707.png                 | 0.0032      | 0.0016      | 0.0017      | 0.0782      | 
| 1708.png                 | 0.0067      | 0.0033      | 0.0034      | 0.1949      | 
| 1713.png                 | 0.0121      | 0.0061      | 0.0062      | 0.3262      | 
| 1715.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 172.png                  | 0.1627      | 0.0885      | 0.0940      | 0.6059      | 
| 1722.png                 | 0.0021      | 0.0010      | 0.0011      | 0.1060      | 
| 1723.png                 | 0.0013      | 0.0006      | 0.0006      | 0.0723      | 
| 1724.png                 | 0.0057      | 0.0029      | 0.0029      | 0.2803      | 
| 1726.png                 | 0.0392      | 0.0200      | 0.0211      | 0.2711      | 
| 1727.png                 | 0.8437      | 0.7296      | 0.8709      | 0.8181      | 
| 1728.png                 | 0.8560      | 0.7482      | 0.8969      | 0.8186      | 
| 1729.png                 | 0.6007      | 0.4292      | 0.4981      | 0.7564      | 
| 173.png                  | 0.1058      | 0.0558      | 0.0598      | 0.4576      | 
| 1730.png                 | 0.7046      | 0.5439      | 0.6607      | 0.7549      | 
| 1731.png                 | 0.0408      | 0.0208      | 0.0224      | 0.2285      | 
| 1732.png                 | 0.0043      | 0.0022      | 0.0022      | 0.0596      | 
| 1733.png                 | 0.0105      | 0.0053      | 0.0054      | 0.2217      | 
| 1741.png                 | 0.0063      | 0.0031      | 0.0032      | 0.3413      | 
| 1743.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1745.png                 | 0.0031      | 0.0015      | 0.0016      | 0.0962      | 
| 1746.png                 | 0.0024      | 0.0012      | 0.0012      | 0.0660      | 
| 1747.png                 | 0.0039      | 0.0020      | 0.0020      | 0.3175      | 
| 1748.png                 | 0.0007      | 0.0003      | 0.0003      | 0.0763      | 
| 1749.png                 | 0.0009      | 0.0004      | 0.0004      | 0.0751      | 
| 175.png                  | 0.0083      | 0.0042      | 0.0043      | 0.1459      | 
| 1750.png                 | 0.0007      | 0.0004      | 0.0004      | 0.0508      | 
| 1751.png                 | 0.0008      | 0.0004      | 0.0004      | 0.0567      | 
| 1752.png                 | 0.0021      | 0.0010      | 0.0010      | 0.1381      | 
| 1753.png                 | 0.0019      | 0.0010      | 0.0010      | 0.1878      | 
| 1759.png                 | 0.0003      | 0.0002      | 0.0002      | 0.0164      | 
| 176.png                  | 0.0169      | 0.0085      | 0.0092      | 0.1123      | 
| 1760.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1761.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1762.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1764.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1766.png                 | 0.0154      | 0.0078      | 0.0079      | 0.3383      | 
| 1767.png                 | 0.0082      | 0.0041      | 0.0042      | 0.1666      | 
| 177.png                  | 0.0061      | 0.0031      | 0.0034      | 0.0283      | 
| 1771.png                 | 0.0049      | 0.0025      | 0.0025      | 0.1273      | 
| 178.png                  | 0.0225      | 0.0114      | 0.0129      | 0.0878      | 
| 1781.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1782.png                 | 0.0121      | 0.0061      | 0.0062      | 0.3419      | 
| 1786.png                 | 0.8762      | 0.7797      | 0.9678      | 0.8004      | 
| 1787.png                 | 0.8162      | 0.6895      | 0.9354      | 0.7240      | 
| 1788.png                 | 0.0062      | 0.0031      | 0.0031      | 0.6896      | 
| 1789.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1790.png                 | 0.0013      | 0.0006      | 0.0006      | 0.0822      | 
| 1791.png                 | 0.0009      | 0.0004      | 0.0004      | 0.0586      | 
| 1793.png                 | 0.0070      | 0.0035      | 0.0035      | 0.4168      | 
| 1795.png                 | 0.0029      | 0.0014      | 0.0015      | 0.0826      | 
| 1796.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1797.png                 | 0.0001      | 0.0000      | 0.0000      | 0.0034      | 
| 1798.png                 | 0.0001      | 0.0001      | 0.0001      | 0.0050      | 
| 1799.png                 | 0.0024      | 0.0012      | 0.0012      | 0.0862      | 
| 18.png                   | 0.0085      | 0.0043      | 0.0044      | 0.1213      | 
| 180.png                  | 0.0157      | 0.0079      | 0.0084      | 0.1165      | 
| 1800.png                 | 0.0029      | 0.0014      | 0.0014      | 0.1419      | 
| 1801.png                 | 0.7189      | 0.5612      | 0.9586      | 0.5751      | 
| 1802.png                 | 0.0003      | 0.0002      | 0.0002      | 0.0152      | 
| 1805.png                 | 0.0018      | 0.0009      | 0.0009      | 0.1941      | 
| 1808.png                 | 0.0061      | 0.0031      | 0.0031      | 0.1725      | 
| 181.png                  | 0.0053      | 0.0027      | 0.0030      | 0.0274      | 
| 182.png                  | 0.0241      | 0.0122      | 0.0137      | 0.1008      | 
| 1820.png                 | 0.0047      | 0.0024      | 0.0024      | 0.0850      | 
| 1822.png                 | 0.0124      | 0.0062      | 0.0063      | 0.2937      | 
| 1825.png                 | 0.0323      | 0.0164      | 0.0171      | 0.2796      | 
| 1826.png                 | 0.0241      | 0.0122      | 0.0127      | 0.2239      | 
| 1827.png                 | 0.0283      | 0.0143      | 0.0150      | 0.2343      | 
| 1828.png                 | 0.0180      | 0.0091      | 0.0094      | 0.2024      | 
| 1829.png                 | 0.0263      | 0.0133      | 0.0137      | 0.3401      | 
| 183.png                  | 0.0268      | 0.0136      | 0.0151      | 0.1238      | 
| 1830.png                 | 0.0014      | 0.0007      | 0.0007      | 0.0211      | 
| 1831.png                 | 0.0014      | 0.0007      | 0.0007      | 0.0084      | 
| 1832.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1833.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1834.png                 | 0.0006      | 0.0003      | 0.0003      | 0.0058      | 
| 1835.png                 | 0.0083      | 0.0042      | 0.0043      | 0.1480      | 
| 1836.png                 | 0.0032      | 0.0016      | 0.0017      | 0.0348      | 
| 1837.png                 | 0.0023      | 0.0012      | 0.0012      | 0.0232      | 
| 1838.png                 | 0.0047      | 0.0024      | 0.0024      | 0.0669      | 
| 1839.png                 | 0.0069      | 0.0034      | 0.0035      | 0.1446      | 
| 184.png                  | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1840.png                 | 0.0012      | 0.0006      | 0.0006      | 0.0598      | 
| 185.png                  | 0.0061      | 0.0031      | 0.0032      | 0.0804      | 
| 1896.png                 | 0.0522      | 0.0268      | 0.0276      | 0.4723      | 
| 1897.png                 | 0.0252      | 0.0128      | 0.0130      | 0.3597      | 
| 19.png                   | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 192.png                  | 0.0161      | 0.0081      | 0.0085      | 0.1500      | 
| 193.png                  | 0.0218      | 0.0110      | 0.0121      | 0.1109      | 
| 194.png                  | 0.0149      | 0.0075      | 0.0091      | 0.0408      | 
| 195.png                  | 0.0156      | 0.0078      | 0.0104      | 0.0311      | 
| 1950.png                 | 0.0113      | 0.0057      | 0.0057      | 0.3404      | 
| 1956.png                 | 0.2849      | 0.1661      | 1.0000      | 0.1661      | 
| 1957.png                 | 0.4701      | 0.3073      | 0.9920      | 0.3081      | 
| 1958.png                 | 0.0412      | 0.0210      | 0.0216      | 0.4340      | 
| 196.png                  | 0.0411      | 0.0210      | 0.0293      | 0.0686      | 
| 1967.png                 | 0.0483      | 0.0247      | 0.0266      | 0.2589      | 
| 2.png                    | 0.0624      | 0.0322      | 0.0357      | 0.2491      | 
| 20.png                   | 0.0098      | 0.0049      | 0.0447      | 0.0055      | 
| 201.png                  | 0.0057      | 0.0028      | 0.0031      | 0.0350      | 
| 202.png                  | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 21.png                   | 0.0172      | 0.0087      | 0.0094      | 0.1024      | 
| 2102.png                 | 0.0119      | 0.0060      | 0.0061      | 0.4507      | 
| 211.png                  | 0.0365      | 0.0186      | 0.0202      | 0.1876      | 
| 212.png                  | 0.0537      | 0.0276      | 0.0311      | 0.1945      | 
| 213.png                  | 0.0350      | 0.0178      | 0.0214      | 0.0951      | 
| 214.png                  | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 215.png                  | 0.0035      | 0.0018      | 0.0117      | 0.0021      | 
| 216.png                  | 0.0083      | 0.0042      | 0.0044      | 0.0643      | 
| 217.png                  | 0.0159      | 0.0080      | 0.0083      | 0.2003      | 
| 218.png                  | 0.0047      | 0.0024      | 0.0024      | 0.0932      | 
| 2188.png                 | 0.0184      | 0.0093      | 0.0101      | 0.1040      | 
| 219.png                  | 0.0033      | 0.0017      | 0.0017      | 0.0547      | 
| 2190.png                 | 0.1174      | 0.0624      | 0.0696      | 0.3745      | 
| 2192.png                 | 0.1001      | 0.0527      | 0.0578      | 0.3753      | 
| 2199.png                 | 0.1365      | 0.0732      | 0.0760      | 0.6643      | 
| 22.png                   | 0.0118      | 0.0059      | 0.0066      | 0.0559      | 
| 220.png                  | 0.0059      | 0.0030      | 0.0031      | 0.0572      | 
| 2200.png                 | 0.0938      | 0.0492      | 0.0517      | 0.5024      | 
| 221.png                  | 0.0226      | 0.0114      | 0.0124      | 0.1211      | 
| 222.png                  | 0.0131      | 0.0066      | 0.0073      | 0.0689      | 
| 223.png                  | 0.0079      | 0.0040      | 0.0044      | 0.0369      | 
| 224.png                  | 0.0124      | 0.0062      | 0.0071      | 0.0498      | 
| 2244.png                 | 0.0166      | 0.0084      | 0.0084      | 0.6939      | 
| 225.png                  | 0.0157      | 0.0079      | 0.0089      | 0.0675      | 
| 2257.png                 | 0.0736      | 0.0382      | 0.0390      | 0.6420      | 
| 2259.png                 | 0.0708      | 0.0367      | 0.0379      | 0.5264      | 
| 226.png                  | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 227.png                  | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 228.png                  | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 229.png                  | 0.2330      | 0.1318      | 0.8866      | 0.1341      | 
| 23.png                   | 0.0200      | 0.0101      | 0.0109      | 0.1131      | 
| 230.png                  | 0.6775      | 0.5122      | 0.9860      | 0.5160      | 
| 2307.png                 | 0.0115      | 0.0058      | 0.0059      | 0.2362      | 
| 2308.png                 | 0.0594      | 0.0306      | 0.0309      | 0.7251      | 
| 2312.png                 | 0.0562      | 0.0289      | 0.0312      | 0.2816      | 
| 2313.png                 | 0.0383      | 0.0195      | 0.0213      | 0.1911      | 
| 2314.png                 | 0.0302      | 0.0153      | 0.0166      | 0.1700      | 
| 2315.png                 | 0.0397      | 0.0203      | 0.0216      | 0.2470      | 
| 2316.png                 | 0.0965      | 0.0507      | 0.0529      | 0.5488      | 
| 2318.png                 | 0.5013      | 0.3345      | 0.6378      | 0.4130      | 
| 233.png                  | 0.0088      | 0.0044      | 0.0048      | 0.0548      | 
| 234.png                  | 0.0080      | 0.0040      | 0.0044      | 0.0474      | 
| 235.png                  | 0.0105      | 0.0053      | 0.0058      | 0.0525      | 
| 236.png                  | 0.0160      | 0.0081      | 0.0084      | 0.1801      | 
| 237.png                  | 0.0038      | 0.0019      | 0.0020      | 0.0477      | 
| 2371.png                 | 0.2003      | 0.1113      | 0.1254      | 0.4970      | 
| 2379.png                 | 0.3037      | 0.1790      | 0.1984      | 0.6475      | 
| 238.png                  | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 2381.png                 | 0.2816      | 0.1639      | 0.1770      | 0.6890      | 
| 239.png                  | 0.0061      | 0.0031      | 0.0031      | 0.1259      | 
| 24.png                   | 0.0027      | 0.0014      | 0.0043      | 0.0020      | 
| 2411.png                 | 0.0508      | 0.0261      | 0.0268      | 0.4917      | 
| 2412.png                 | 0.0466      | 0.0239      | 0.0246      | 0.4382      | 
| 242.png                  | 0.0078      | 0.0039      | 0.0042      | 0.0642      | 
| 2427.png                 | 0.0335      | 0.0170      | 0.0175      | 0.3800      | 
| 2428.png                 | 0.2444      | 0.1392      | 1.0000      | 0.1392      | 
| 243.png                  | 0.0065      | 0.0033      | 0.0035      | 0.0587      | 
| 2431.png                 | 0.0723      | 0.0375      | 0.0387      | 0.5499      | 
| 2432.png                 | 0.0599      | 0.0309      | 0.0323      | 0.4082      | 
| 2438.png                 | 0.0497      | 0.0255      | 0.0295      | 0.1566      | 
| 244.png                  | 0.0076      | 0.0038      | 0.0040      | 0.1100      | 
| 2446.png                 | 0.2514      | 0.1438      | 0.1526      | 0.7126      | 
| 2447.png                 | 0.4742      | 0.3108      | 1.0000      | 0.3108      | 
| 2448.png                 | 0.0825      | 0.0430      | 1.0000      | 0.0430      | 
| 2449.png                 | 0.1205      | 0.0641      | 0.0661      | 0.6867      | 
| 245.png                  | 0.0107      | 0.0054      | 0.0055      | 0.2436      | 
| 2456.png                 | 0.2645      | 0.1524      | 0.1612      | 0.7357      | 
| 2457.png                 | 0.2334      | 0.1321      | 0.1389      | 0.7314      | 
| 246.png                  | 0.0033      | 0.0017      | 0.0017      | 0.0759      | 
| 247.png                  | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 2477.png                 | 0.0323      | 0.0164      | 0.0174      | 0.2212      | 
| 2482.png                 | 0.0521      | 0.0268      | 0.0277      | 0.4468      | 
| 2483.png                 | 0.0456      | 0.0233      | 0.0241      | 0.4377      | 
| 25.png                   | 0.0034      | 0.0017      | 0.0063      | 0.0024      | 
| 250.png                  | 0.0077      | 0.0039      | 0.0040      | 0.1219      | 
| 251.png                  | 0.0021      | 0.0011      | 0.0011      | 0.1097      | 
| 253.png                  | 0.0055      | 0.0027      | 0.0028      | 0.0924      | 
| 254.png                  | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 2542.png                 | 0.0153      | 0.0077      | 0.0080      | 0.1674      | 
| 2544.png                 | 0.0040      | 0.0020      | 0.0021      | 0.0517      | 
| 2545.png                 | 0.0062      | 0.0031      | 0.0032      | 0.0949      | 
| 255.png                  | 0.1265      | 0.0675      | 0.3823      | 0.0758      | 
| 256.png                  | 0.7869      | 0.6486      | 0.9770      | 0.6587      | 
| 2562.png                 | 0.4064      | 0.2550      | 1.0000      | 0.2550      | 
| 2564.png                 | 0.2511      | 0.1436      | 0.1473      | 0.8522      | 
| 2565.png                 | 0.9161      | 0.8452      | 0.9918      | 0.8511      | 
| 257.png                  | 0.8964      | 0.8123      | 0.9902      | 0.8189      | 
| 258.png                  | 0.1511      | 0.0817      | 0.4646      | 0.0902      | 
| 259.png                  | 0.0032      | 0.0016      | 0.0016      | 0.0669      | 
| 260.png                  | 0.0024      | 0.0012      | 0.0015      | 0.0059      | 
| 2606.png                 | 0.2410      | 0.1370      | 0.1399      | 0.8687      | 
| 261.png                  | 0.0072      | 0.0036      | 0.0038      | 0.0827      | 
| 262.png                  | 0.0068      | 0.0034      | 0.0037      | 0.0482      | 
| 263.png                  | 0.0079      | 0.0040      | 0.0042      | 0.0755      | 
| 264.png                  | 0.0172      | 0.0087      | 0.0092      | 0.1272      | 
| 265.png                  | 0.0197      | 0.0099      | 0.0107      | 0.1232      | 
| 2654.png                 | 0.0760      | 0.0395      | 0.0421      | 0.3964      | 
| 266.png                  | 0.0039      | 0.0019      | 0.0020      | 0.0417      | 
| 267.png                  | 0.0134      | 0.0067      | 0.0072      | 0.0899      | 
| 2703.png                 | 0.0121      | 0.0061      | 0.0063      | 0.1924      | 
| 2718.png                 | 0.0585      | 0.0301      | 0.0310      | 0.5175      | 
| 2724.png                 | 0.1112      | 0.0589      | 0.0624      | 0.5091      | 
| 2725.png                 | 0.0496      | 0.0254      | 0.0278      | 0.2307      | 
| 2726.png                 | 0.0734      | 0.0381      | 0.0434      | 0.2370      | 
| 2728.png                 | 0.0403      | 0.0206      | 0.0236      | 0.1399      | 
| 2729.png                 | 0.0964      | 0.0507      | 0.0540      | 0.4479      | 
| 2764.png                 | 0.1694      | 0.0925      | 0.0976      | 0.6390      | 
| 2770.png                 | 0.0256      | 0.0130      | 0.0138      | 0.1769      | 
| 2771.png                 | 0.1252      | 0.0668      | 0.0718      | 0.4886      | 
| 2789.png                 | 0.2387      | 0.1355      | 1.0000      | 0.1355      | 
| 2790.png                 | 0.1358      | 0.0728      | 1.0000      | 0.0728      | 
| 2791.png                 | 0.3054      | 0.1802      | 0.9962      | 0.1803      | 
| 2792.png                 | 0.0631      | 0.0326      | 0.0339      | 0.4484      | 
| 2793.png                 | 0.4469      | 0.2878      | 1.0000      | 0.2878      | 
| 2795.png                 | 0.2390      | 0.1357      | 0.1411      | 0.7806      | 
| 2796.png                 | 0.2762      | 0.1602      | 0.1716      | 0.7075      | 
| 28.png                   | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 281.png                  | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 2812.png                 | 0.0812      | 0.0423      | 0.0442      | 0.5047      | 
