
==================== BANG DANH GIA MASK ====================
------------------------------------------------------------------------------------
| File                     | Dice        | IoU         | Precision   | Recall      | 
| 1358.png                 | 0.9593      | 0.9218      | 0.9632      | 0.9554      | 
| 1359.png                 | 0.9321      | 0.8729      | 0.9562      | 0.9092      | 
| 1370.png                 | 0.8068      | 0.6761      | 0.7105      | 0.9332      | 
| 1371.png                 | 0.7740      | 0.6313      | 0.6550      | 0.9458      | 
| 1372.png                 | 0.9267      | 0.8634      | 0.8880      | 0.9689      | 
| 1373.png                 | 0.9027      | 0.8227      | 0.9050      | 0.9004      | 
| 1374.png                 | 0.7511      | 0.6014      | 0.6239      | 0.9435      | 
| 1375.png                 | 0.6996      | 0.5380      | 0.5651      | 0.9182      | 
| 1376.png                 | 0.7864      | 0.6480      | 0.6857      | 0.9218      | 
| 1377.png                 | 0.8013      | 0.6685      | 0.9098      | 0.7159      | 
| 1378.png                 | 0.6244      | 0.4539      | 0.5104      | 0.8039      | 
| 1379.png                 | 0.7650      | 0.6195      | 0.6931      | 0.8537      | 
| 1380.png                 | 0.5509      | 0.3801      | 0.4051      | 0.8604      | 
| 1381.png                 | 0.7500      | 0.6000      | 0.6300      | 0.9264      | 
| 1382.png                 | 0.7240      | 0.5674      | 0.9377      | 0.5896      | 
| 1389.png                 | 0.7746      | 0.6321      | 0.7668      | 0.7826      | 
| 139.png                  | 0.9428      | 0.8918      | 0.9816      | 0.9070      | 
| 1390.png                 | 0.9095      | 0.8340      | 0.9844      | 0.8451      | 
| 1397.png                 | 0.5594      | 0.3883      | 0.6420      | 0.4957      | 
| 14.png                   | 0.9567      | 0.9169      | 0.9884      | 0.9269      | 
| 140.png                  | 0.9366      | 0.8808      | 0.9738      | 0.9022      | 
| 1405.png                 | 0.7688      | 0.6245      | 0.6549      | 0.9308      | 
| 1406.png                 | 0.7216      | 0.5645      | 0.6053      | 0.8933      | 
| 1407.png                 | 0.8143      | 0.6868      | 0.8022      | 0.8268      | 
| 1409.png                 | 0.8980      | 0.8149      | 0.9111      | 0.8853      | 
| 1410.png                 | 0.9011      | 0.8199      | 0.8543      | 0.9533      | 
| 1411.png                 | 0.8716      | 0.7724      | 0.8365      | 0.9097      | 
| 1412.png                 | 0.8251      | 0.7022      | 0.9862      | 0.7092      | 
| 1414.png                 | 0.7830      | 0.6433      | 0.6877      | 0.9089      | 
| 1415.png                 | 0.8345      | 0.7160      | 0.8150      | 0.8550      | 
| 1416.png                 | 0.8919      | 0.8048      | 0.8883      | 0.8954      | 
| 1417.png                 | 0.8680      | 0.7668      | 0.9130      | 0.8272      | 
| 1418.png                 | 0.9268      | 0.8635      | 0.9735      | 0.8843      | 
| 1419.png                 | 0.8946      | 0.8093      | 0.9269      | 0.8645      | 
| 142.png                  | 0.8981      | 0.8151      | 0.9954      | 0.8182      | 
| 1420.png                 | 0.8091      | 0.6795      | 0.9835      | 0.6873      | 
| 1422.png                 | 0.7654      | 0.6199      | 0.6436      | 0.9441      | 
| 1424.png                 | 0.7574      | 0.6095      | 0.6482      | 0.9107      | 
| 1426.png                 | 0.8665      | 0.7644      | 0.7811      | 0.9728      | 
| 1427.png                 | 0.9030      | 0.8232      | 0.9675      | 0.8466      | 
| 1428.png                 | 0.9404      | 0.8875      | 0.9769      | 0.9066      | 
| 1429.png                 | 0.9212      | 0.8540      | 0.9475      | 0.8964      | 
| 143.png                  | 0.9281      | 0.8658      | 0.9955      | 0.8692      | 
| 1432.png                 | 0.8633      | 0.7595      | 0.8561      | 0.8706      | 
| 1433.png                 | 0.9076      | 0.8308      | 0.9212      | 0.8944      | 
| 1435.png                 | 0.4319      | 0.2754      | 0.2772      | 0.9772      | 
| 1436.png                 | 0.8589      | 0.7527      | 0.7729      | 0.9665      | 
| 1437.png                 | 0.8685      | 0.7676      | 0.7892      | 0.9655      | 
| 1438.png                 | 0.9237      | 0.8582      | 0.9491      | 0.8997      | 
| 1439.png                 | 0.9184      | 0.8490      | 0.9910      | 0.8556      | 
| 1442.png                 | 0.8386      | 0.7221      | 0.7913      | 0.8920      | 
| 1443.png                 | 0.8829      | 0.7903      | 0.8916      | 0.8743      | 
| 1444.png                 | 0.9162      | 0.8453      | 0.9138      | 0.9185      | 
| 1445.png                 | 0.9748      | 0.9509      | 0.9864      | 0.9636      | 
| 1446.png                 | 0.9309      | 0.8707      | 0.9639      | 0.9000      | 
| 1450.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1451.png                 | 0.7443      | 0.5927      | 0.6090      | 0.9569      | 
| 1452.png                 | 0.8399      | 0.7239      | 0.7604      | 0.9380      | 
| 1453.png                 | 0.9168      | 0.8463      | 0.9306      | 0.9034      | 
| 1454.png                 | 0.9219      | 0.8551      | 0.9952      | 0.8587      | 
| 1455.png                 | 0.6711      | 0.5051      | 0.9921      | 0.5071      | 
| 1456.png                 | 0.1200      | 0.0639      | 0.0649      | 0.7948      | 
| 1457.png                 | 0.8266      | 0.7044      | 0.7611      | 0.9044      | 
| 1458.png                 | 0.8319      | 0.7122      | 0.7369      | 0.9550      | 
| 1460.png                 | 0.7687      | 0.6243      | 0.9122      | 0.6642      | 
| 1461.png                 | 0.3813      | 0.2356      | 0.2484      | 0.8198      | 
| 1462.png                 | 0.8502      | 0.7395      | 0.7450      | 0.9901      | 
| 1469.png                 | 0.9057      | 0.8277      | 0.9433      | 0.8711      | 
| 147.png                  | 0.3150      | 0.1869      | 0.1871      | 0.9954      | 
| 1470.png                 | 0.7154      | 0.5570      | 0.5886      | 0.9119      | 
| 1472.png                 | 0.7826      | 0.6428      | 0.7161      | 0.8626      | 
| 1473.png                 | 0.6417      | 0.4724      | 0.5033      | 0.8850      | 
| 1474.png                 | 0.7853      | 0.6466      | 0.6772      | 0.9346      | 
| 1476.png                 | 0.8381      | 0.7213      | 0.7422      | 0.9624      | 
| 1477.png                 | 0.6947      | 0.5322      | 0.5461      | 0.9543      | 
| 1478.png                 | 0.8066      | 0.6759      | 0.6981      | 0.9550      | 
| 1479.png                 | 0.6038      | 0.4324      | 0.4678      | 0.8511      | 
| 1480.png                 | 0.8586      | 0.7522      | 0.8549      | 0.8622      | 
| 1481.png                 | 0.7895      | 0.6522      | 0.7177      | 0.8771      | 
| 1482.png                 | 0.7880      | 0.6501      | 0.9420      | 0.6772      | 
| 1484.png                 | 0.8590      | 0.7529      | 0.7678      | 0.9748      | 
| 1485.png                 | 0.8050      | 0.6737      | 0.7579      | 0.8585      | 
| 1486.png                 | 0.7608      | 0.6139      | 0.7829      | 0.7400      | 
| 1487.png                 | 0.0103      | 0.0052      | 0.0052      | 0.7086      | 
| 1488.png                 | 0.8236      | 0.7001      | 0.8168      | 0.8305      | 
| 1490.png                 | 0.7090      | 0.5492      | 0.6899      | 0.7291      | 
| 1491.png                 | 0.6310      | 0.4609      | 0.4729      | 0.9481      | 
| 1492.png                 | 0.8330      | 0.7138      | 0.7478      | 0.9402      | 
| 1496.png                 | 0.5888      | 0.4172      | 0.9006      | 0.4374      | 
| 1498.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1499.png                 | 0.8358      | 0.7180      | 0.7869      | 0.8912      | 
| 15.png                   | 0.9017      | 0.8209      | 0.9690      | 0.8431      | 
| 1500.png                 | 0.6144      | 0.4434      | 0.4522      | 0.9581      | 
