
==================== BANG DANH GIA MASK ====================
------------------------------------------------------------------------------------
| File                     | Dice        | IoU         | Precision   | Recall      |
| 1512.png                 | 0.8803      | 0.7862      | 0.9147      | 0.8484      |
| 1513.png                 | 0.8888      | 0.7999      | 0.9580      | 0.8290      |
| 1514.png                 | 0.3916      | 0.2435      | 0.9641      | 0.2457      |
| 1516.png                 | 0.8998      | 0.8178      | 0.9652      | 0.8426      |
| 1517.png                 | 0.9350      | 0.8779      | 0.9709      | 0.9017      |
| 1518.png                 | 0.9267      | 0.8635      | 0.9647      | 0.8916      |
| 1519.png                 | 0.9081      | 0.8316      | 0.8682      | 0.9518      |
| 1520.png                 | 0.8358      | 0.7179      | 0.9986      | 0.7187      |
| 1523.png                 | 0.4910      | 0.3254      | 0.9277      | 0.3339      |
| 1525.png                 | 0.1088      | 0.0575      | 1.0000      | 0.0575      |
| 1527.png                 | 0.6196      | 0.4488      | 0.8522      | 0.4867      |
| 1533.png                 | 0.7844      | 0.6452      | 0.9448      | 0.6705      |
| 1534.png                 | 0.8923      | 0.8055      | 0.9020      | 0.8827      |
| 1535.png                 | 0.9073      | 0.8302      | 0.9882      | 0.8385      |
| 1536.png                 | 0.8827      | 0.7900      | 0.9365      | 0.8347      |
| 1538.png                 | 0.4314      | 0.2750      | 0.9939      | 0.2755      |
| 1539.png                 | 0.9472      | 0.8996      | 0.9495      | 0.9448      |
| 154.png                  | 0.9398      | 0.8864      | 0.9577      | 0.9225      |
| 1540.png                 | 0.9637      | 0.9300      | 0.9664      | 0.9610      |
| 1541.png                 | 0.9664      | 0.9349      | 0.9521      | 0.9810      |
| 1542.png                 | 0.9457      | 0.8970      | 0.9392      | 0.9523      |
| 1543.png                 | 0.9309      | 0.8707      | 0.9931      | 0.8761      |
| 1545.png                 | 0.5268      | 0.3576      | 0.3626      | 0.9628      |
| 1546.png                 | 0.6488      | 0.4801      | 0.4829      | 0.9882      |
| 1547.png                 | 0.4664      | 0.3041      | 0.3055      | 0.9853      |
| 1548.png                 | 0.8893      | 0.8007      | 0.8108      | 0.9847      |
| 1549.png                 | 0.9448      | 0.8953      | 0.9242      | 0.9663      |
| 155.png                  | 0.9251      | 0.8607      | 0.9197      | 0.9307      |
| 1550.png                 | 0.9314      | 0.8717      | 0.9012      | 0.9637      |
| 1551.png                 | 0.6670      | 0.5004      | 0.5128      | 0.9537      |
| 1553.png                 | 0.8306      | 0.7103      | 0.9290      | 0.7511      |
| 1554.png                 | 0.9025      | 0.8223      | 0.8879      | 0.9176      |
| 1555.png                 | 0.8722      | 0.7734      | 0.7897      | 0.9740      |
| 1556.png                 | 0.8004      | 0.6672      | 0.7356      | 0.8777      |
| 1557.png                 | 0.7903      | 0.6533      | 0.9134      | 0.6964      |
| 1558.png                 | 0.8691      | 0.7685      | 0.8460      | 0.8935      |
| 1559.png                 | 0.9085      | 0.8323      | 0.9230      | 0.8944      |
| 1560.png                 | 0.8987      | 0.8160      | 0.9324      | 0.8673      |
| 1561.png                 | 0.9163      | 0.8455      | 0.9267      | 0.9061      |
| 1562.png                 | 0.8266      | 0.7045      | 0.9178      | 0.7519      |
| 1563.png                 | 0.4644      | 0.3024      | 1.0000      | 0.3024      |
| 1564.png                 | 0.7243      | 0.5678      | 0.9611      | 0.5812      |
| 1565.png                 | 0.7453      | 0.5939      | 0.8162      | 0.6857      |
| 1566.png                 | 0.6394      | 0.4699      | 0.5615      | 0.7424      |
| 1567.png                 | 0.7846      | 0.6455      | 0.8299      | 0.7439      |
| 1568.png                 | 0.8596      | 0.7538      | 0.9275      | 0.8010      |
| 157.png                  | 0.8995      | 0.8173      | 0.8388      | 0.9695      |
| 1571.png                 | 0.7878      | 0.6499      | 0.9295      | 0.6836      |
| 1572.png                 | 0.5842      | 0.4127      | 0.4442      | 0.8532      |
| 1577.png                 | 0.9118      | 0.8379      | 0.8631      | 0.9664      |
| 1578.png                 | 0.9089      | 0.8331      | 0.9535      | 0.8684      |
| 1579.png                 | 0.9237      | 0.8583      | 0.9726      | 0.8796      |
| 158.png                  | 0.8629      | 0.7588      | 0.7756      | 0.9723      |
| 1580.png                 | 0.5133      | 0.3453      | 0.9932      | 0.3461      |
| 1590.png                 | 0.8339      | 0.7152      | 0.7856      | 0.8886      |
| 1591.png                 | 0.7932      | 0.6572      | 0.8517      | 0.7421      |
| 1592.png                 | 0.7483      | 0.5978      | 0.6207      | 0.9418      |
| 1593.png                 | 0.7859      | 0.6473      | 0.6895      | 0.9136      |
| 1594.png                 | 0.8211      | 0.6964      | 0.9512      | 0.7222      |
| 1595.png                 | 0.7739      | 0.6312      | 0.7010      | 0.8638      |
| 1596.png                 | 0.7356      | 0.5818      | 0.9949      | 0.5835      |
| 1597.png                 | 0.7018      | 0.5405      | 0.9974      | 0.5413      |
| 1598.png                 | 0.6458      | 0.4769      | 0.9646      | 0.4854      |
| 16.png                   | 0.7376      | 0.5843      | 0.7355      | 0.7398      |
| 160.png                  | 0.8819      | 0.7887      | 1.0000      | 0.7887      |
| 1600.png                 | 0.8269      | 0.7049      | 0.9732      | 0.7189      |
| 1601.png                 | 0.9036      | 0.8241      | 0.9077      | 0.8994      |
| 1602.png                 | 0.8991      | 0.8168      | 0.9816      | 0.8294      |
| 1603.png                 | 0.8846      | 0.7930      | 0.9799      | 0.8061      |
| 1604.png                 | 0.7723      | 0.6291      | 1.0000      | 0.6291      |
| 1605.png                 | 0.4372      | 0.2798      | 0.5307      | 0.3717      |
| 1606.png                 | 0.4898      | 0.3243      | 0.7559      | 0.3623      |
| 1608.png                 | 0.7920      | 0.6557      | 0.9749      | 0.6670      |
| 1609.png                 | 0.8459      | 0.7330      | 0.8748      | 0.8189      |
| 161.png                  | 0.9273      | 0.8645      | 0.9863      | 0.8750      |
| 1610.png                 | 0.7097      | 0.5500      | 0.5637      | 0.9577      |
| 1611.png                 | 0.7063      | 0.5459      | 0.8742      | 0.5925      |
| 1612.png                 | 0.7420      | 0.5898      | 0.9879      | 0.5941      |
| 1613.png                 | 0.8103      | 0.6811      | 0.7567      | 0.8720      |
| 1614.png                 | 0.8592      | 0.7532      | 0.9708      | 0.7707      |
| 1617.png                 | 0.8867      | 0.7964      | 0.9562      | 0.8266      |
| 1618.png                 | 0.8686      | 0.7677      | 0.8612      | 0.8762      |
| 1619.png                 | 0.8793      | 0.7846      | 0.8634      | 0.8957      |
| 162.png                  | 0.9098      | 0.8344      | 0.9978      | 0.8360      |
| 1620.png                 | 0.7812      | 0.6409      | 0.7954      | 0.7675      |
| 1622.png                 | 0.8332      | 0.7141      | 0.9265      | 0.7570      |
| 1625.png                 | 0.8106      | 0.6815      | 0.9521      | 0.7057      |
| 1626.png                 | 0.8596      | 0.7537      | 0.9810      | 0.7649      |
| 1628.png                 | 0.6073      | 0.4360      | 0.8616      | 0.4689      |
| 1629.png                 | 0.9091      | 0.8333      | 0.9573      | 0.8654      |
| 1630.png                 | 0.9042      | 0.8252      | 0.9398      | 0.8713      |
| 1631.png                 | 0.9384      | 0.8840      | 0.9728      | 0.9064      |
| 1632.png                 | 0.7051      | 0.5446      | 0.9446      | 0.5625      |
| 1635.png                 | 0.9020      | 0.8215      | 0.9751      | 0.8391      |
| 1636.png                 | 0.9516      | 0.9077      | 0.9791      | 0.9256      |
| 1637.png                 | 0.9375      | 0.8824      | 0.9765      | 0.9015      |
| 1638.png                 | 0.9216      | 0.8546      | 0.9298      | 0.9136      |
| 1639.png                 | 0.9232      | 0.8573      | 0.9711      | 0.8797      |
| 164.png                  | 0.9296      | 0.8684      | 0.9527      | 0.9075      |
| 165.png                  | 0.8493      | 0.7380      | 0.8099      | 0.8927      |
| 1656.png                 | 0.3917      | 0.2435      | 0.2575      | 0.8182      |
| 1657.png                 | 0.8655      | 0.7629      | 0.9404      | 0.8016      |
| 166.png                  | 0.9402      | 0.8872      | 0.9790      | 0.9044      |
| 1665.png                 | 0.6252      | 0.4548      | 0.9306      | 0.4707      |
| 1666.png                 | 0.7033      | 0.5423      | 0.6189      | 0.8143      |
| 1667.png                 | 0.7376      | 0.5843      | 0.9562      | 0.6003      |
| 1668.png                 | 0.7368      | 0.5832      | 0.9755      | 0.5919      |
| 1669.png                 | 0.5636      | 0.3924      | 0.6953      | 0.4739      |
| 167.png                  | 0.9198      | 0.8515      | 0.9955      | 0.8548      |
| 1670.png                 | 0.3670      | 0.2247      | 0.9323      | 0.2285      |
| 1671.png                 | 0.5417      | 0.3715      | 0.8536      | 0.3968      |
| 1672.png                 | 0.6948      | 0.5323      | 0.9279      | 0.5553      |
| 1677.png                 | 0.6884      | 0.5248      | 0.9890      | 0.5279      |
| 1679.png                 | 0.7703      | 0.6264      | 0.6584      | 0.9280      |
| 168.png                  | 0.8476      | 0.7355      | 0.9861      | 0.7432      |
| 1681.png                 | 0.8908      | 0.8032      | 0.8692      | 0.9136      |
| 1685.png                 | 0.4379      | 0.2804      | 0.3380      | 0.6217      |
| 1689.png                 | 0.5186      | 0.3501      | 0.3724      | 0.8540      |
| 1691.png                 | 0.8649      | 0.7620      | 0.9314      | 0.8073      |
| 1692.png                 | 0.4002      | 0.2501      | 0.2601      | 0.8670      |
| 1693.png                 | 0.5049      | 0.3377      | 0.3454      | 0.9381      |
| 1694.png                 | 0.5909      | 0.4193      | 0.4337      | 0.9265      |
| 1697.png                 | 0.5209      | 0.3522      | 0.3646      | 0.9117      |
| 1699.png                 | 0.9055      | 0.8273      | 0.9327      | 0.8798      |
| 17.png                   | 0.7407      | 0.5882      | 0.9856      | 0.5932      |
| 1700.png                 | 0.8368      | 0.7194      | 0.7813      | 0.9009      |
| 1701.png                 | 0.8932      | 0.8070      | 0.9136      | 0.8738      |
| 1702.png                 | 0.8767      | 0.7804      | 0.8818      | 0.8716      |
| 1705.png                 | 0.8786      | 0.7835      | 0.9695      | 0.8032      |
| 1706.png                 | 0.8931      | 0.8069      | 0.9363      | 0.8537      |
| 1707.png                 | 0.7858      | 0.6472      | 0.6940      | 0.9056      |
| 1708.png                 | 0.6361      | 0.4664      | 0.5150      | 0.8316      |
| 1713.png                 | 0.3971      | 0.2478      | 0.9933      | 0.2482      |
| 1715.png                 | 0.9059      | 0.8280      | 0.9342      | 0.8793      |
| 172.png                  | 0.9536      | 0.9114      | 0.9676      | 0.9401      |
| 1722.png                 | 0.8822      | 0.7892      | 0.8735      | 0.8911      |
| 1723.png                 | 0.8479      | 0.7360      | 0.9463      | 0.7681      |
| 1724.png                 | 0.4656      | 0.3035      | 1.0000      | 0.3035      |
| 1726.png                 | 0.9072      | 0.8301      | 0.9165      | 0.8980      |
| 1727.png                 | 0.9677      | 0.9373      | 0.9764      | 0.9590      |
| 1728.png                 | 0.9533      | 0.9107      | 0.9654      | 0.9415      |
| 1729.png                 | 0.8473      | 0.7351      | 0.7642      | 0.9507      |
| 173.png                  | 0.9458      | 0.8972      | 0.9606      | 0.9315      |
| 1730.png                 | 0.9467      | 0.8987      | 0.9318      | 0.9620      |
| 1731.png                 | 0.9486      | 0.9021      | 0.9465      | 0.9506      |
| 1732.png                 | 0.8843      | 0.7925      | 0.8048      | 0.9812      |
| 1733.png                 | 0.8986      | 0.8158      | 0.9691      | 0.8376      |
| 1741.png                 | 0.6549      | 0.4869      | 0.6933      | 0.6206      |
| 1743.png                 | 0.5269      | 0.3577      | 0.3646      | 0.9497      |
| 1745.png                 | 0.6789      | 0.5139      | 0.5287      | 0.9485      |
| 1746.png                 | 0.7075      | 0.5474      | 0.5809      | 0.9045      |
| 1747.png                 | 0.5036      | 0.3366      | 0.4767      | 0.5337      |
| 1748.png                 | 0.8132      | 0.6853      | 0.7599      | 0.8746      |
| 1749.png                 | 0.8568      | 0.7494      | 0.8323      | 0.8827      |
| 175.png                  | 0.8981      | 0.8150      | 0.9781      | 0.8301      |
| 1750.png                 | 0.9096      | 0.8342      | 0.9576      | 0.8662      |
| 1751.png                 | 0.8865      | 0.7961      | 0.9890      | 0.8032      |
| 1752.png                 | 0.8105      | 0.6814      | 0.9572      | 0.7029      |
| 1753.png                 | 0.8366      | 0.7190      | 0.9855      | 0.7267      |
| 1759.png                 | 0.3099      | 0.1834      | 0.1900      | 0.8404      |
| 176.png                  | 0.9037      | 0.8243      | 0.9982      | 0.8255      |
| 1760.png                 | 0.7911      | 0.6544      | 0.7890      | 0.7931      |
| 1761.png                 | 0.0037      | 0.0019      | 0.0034      | 0.0041      |
| 1762.png                 | 0.5183      | 0.3498      | 0.3700      | 0.8649      |
| 1764.png                 | 0.7250      | 0.5686      | 0.5869      | 0.9480      |
| 1766.png                 | 0.6439      | 0.4748      | 0.5139      | 0.8619      |
| 1767.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      |
| 177.png                  | 0.9168      | 0.8463      | 0.9995      | 0.8467      |
| 1771.png                 | 0.9238      | 0.8584      | 0.9273      | 0.9203      |
| 178.png                  | 0.9043      | 0.8253      | 0.9986      | 0.8263      |
| 1781.png                 | 0.7828      | 0.6432      | 0.7566      | 0.8110      |
| 1782.png                 | 0.5248      | 0.3558      | 0.3938      | 0.7864      |
| 1786.png                 | 0.8344      | 0.7158      | 0.9706      | 0.7317      |
| 1787.png                 | 0.8356      | 0.7177      | 0.9918      | 0.7220      |
| 1788.png                 | 0.8763      | 0.7798      | 0.9844      | 0.7896      |
| 1789.png                 | 0.7198      | 0.5622      | 0.9459      | 0.5809      |
| 1790.png                 | 0.8190      | 0.6935      | 1.0000      | 0.6935      |
| 1791.png                 | 0.8485      | 0.7368      | 1.0000      | 0.7368      |
| 1793.png                 | 0.3341      | 0.2006      | 1.0000      | 0.2006      |
| 1795.png                 | 0.5268      | 0.3576      | 0.8916      | 0.3738      |
| 1796.png                 | 0.8989      | 0.8164      | 0.9237      | 0.8754      |
| 1797.png                 | 0.9339      | 0.8760      | 0.9179      | 0.9505      |
| 1798.png                 | 0.9187      | 0.8497      | 0.9279      | 0.9097      |
| 1799.png                 | 0.6148      | 0.4439      | 0.8744      | 0.4741      |
| 18.png                   | 0.8211      | 0.6964      | 1.0000      | 0.6964      |
| 180.png                  | 0.9182      | 0.8487      | 1.0000      | 0.8487      |
| 1800.png                 | 0.6751      | 0.5096      | 0.9981      | 0.5101      |
| 1801.png                 | 0.4475      | 0.2883      | 0.3423      | 0.6462      |
| 1802.png                 | 0.7390      | 0.5861      | 0.8417      | 0.6587      |
| 1805.png                 | 0.7788      | 0.6377      | 0.8857      | 0.6949      |
| 1808.png                 | 0.8540      | 0.7452      | 0.8008      | 0.9148      |
| 181.png                  | 0.9446      | 0.8950      | 0.9991      | 0.8958      |
| 182.png                  | 0.9151      | 0.8434      | 0.9985      | 0.8445      |
| 1820.png                 | 0.8648      | 0.7619      | 0.8688      | 0.8609      |
| 1822.png                 | 0.5976      | 0.4261      | 0.4446      | 0.9110      |
| 1825.png                 | 0.9391      | 0.8852      | 0.9127      | 0.9670      |
| 1826.png                 | 0.7951      | 0.6599      | 0.9615      | 0.6778      |
| 1827.png                 | 0.9106      | 0.8359      | 0.9932      | 0.8407      |
| 1828.png                 | 0.8294      | 0.7086      | 0.7783      | 0.8878      |
| 1829.png                 | 0.2328      | 0.1318      | 0.9624      | 0.1324      |
| 183.png                  | 0.9059      | 0.8279      | 0.9813      | 0.8412      |
| 1830.png                 | 0.8774      | 0.7816      | 0.8978      | 0.8580      |
| 1831.png                 | 0.7895      | 0.6522      | 0.7066      | 0.8943      |
| 1832.png                 | 0.9100      | 0.8349      | 0.9330      | 0.8882      |
| 1833.png                 | 0.8932      | 0.8071      | 0.9468      | 0.8454      |
| 1834.png                 | 0.7570      | 0.6090      | 0.6762      | 0.8597      |
| 1835.png                 | 0.5486      | 0.3780      | 0.3975      | 0.8849      |
| 1836.png                 | 0.9393      | 0.8856      | 0.9281      | 0.9508      |
| 1837.png                 | 0.9407      | 0.8880      | 0.9792      | 0.9051      |
| 1838.png                 | 0.9539      | 0.9118      | 0.9724      | 0.9360      |
| 1839.png                 | 0.9476      | 0.9003      | 0.9643      | 0.9314      |
| 184.png                  | 0.5018      | 0.3349      | 0.3723      | 0.7691      |
| 1840.png                 | 0.8108      | 0.6818      | 0.7891      | 0.8337      |
| 185.png                  | 0.7197      | 0.5622      | 0.6496      | 0.8069      |
| 1896.png                 | 0.5286      | 0.3592      | 1.0000      | 0.3592      |
| 1897.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      |
| 19.png                   | 0.6769      | 0.5116      | 0.9981      | 0.5121      |
| 192.png                  | 0.9114      | 0.8373      | 0.8868      | 0.9375      |
| 193.png                  | 0.9117      | 0.8378      | 0.8573      | 0.9736      |
| 194.png                  | 0.9757      | 0.9526      | 0.9675      | 0.9841      |
| 195.png                  | 0.9617      | 0.9262      | 0.9870      | 0.9376      |
| 1950.png                 | 0.8618      | 0.7571      | 0.8638      | 0.8598      |
| 1956.png                 | 0.3940      | 0.2453      | 1.0000      | 0.2453      |
| 1957.png                 | 0.5179      | 0.3494      | 1.0000      | 0.3494      |
| 1958.png                 | 0.7456      | 0.5944      | 0.9976      | 0.5952      |
| 196.png                  | 0.9533      | 0.9108      | 0.9682      | 0.9389      |
| 1967.png                 | 0.6147      | 0.4437      | 0.9986      | 0.4440      |
| 2.png                    | 0.8866      | 0.7962      | 0.9648      | 0.8200      |
| 20.png                   | 0.8411      | 0.7258      | 0.9899      | 0.7312      |
| 201.png                  | 0.9133      | 0.8405      | 0.8649      | 0.9675      |
| 202.png                  | 0.9257      | 0.8617      | 0.8850      | 0.9704      |
| 21.png                   | 0.9552      | 0.9142      | 0.9869      | 0.9254      |
| 2102.png                 | 0.3727      | 0.2290      | 1.0000      | 0.2290      |
| 211.png                  | 0.8141      | 0.6864      | 0.9935      | 0.6895      |
| 212.png                  | 0.8528      | 0.7434      | 0.9988      | 0.7441      |
| 213.png                  | 0.9035      | 0.8239      | 0.9614      | 0.8521      |
| 214.png                  | 0.8570      | 0.7497      | 0.9401      | 0.7874      |
| 215.png                  | 0.7484      | 0.5980      | 0.8465      | 0.6708      |
| 216.png                  | 0.5502      | 0.3795      | 0.9919      | 0.3807      |
| 217.png                  | 0.4531      | 0.2929      | 0.9829      | 0.2944      |
| 218.png                  | 0.7760      | 0.6340      | 0.8002      | 0.7532      |
| 2188.png                 | 0.3436      | 0.2074      | 1.0000      | 0.2074      |
| 219.png                  | 0.7299      | 0.5747      | 0.6690      | 0.8030      |
| 2190.png                 | 0.8078      | 0.6776      | 0.9987      | 0.6782      |
| 2192.png                 | 0.9099      | 0.8347      | 0.9902      | 0.8417      |
| 2199.png                 | 0.9042      | 0.8252      | 0.9866      | 0.8345      |
| 22.png                   | 0.9443      | 0.8945      | 0.9682      | 0.9216      |
| 220.png                  | 0.5712      | 0.3998      | 0.4507      | 0.7798      |
| 2200.png                 | 0.7945      | 0.6590      | 0.9882      | 0.6643      |
| 221.png                  | 0.8134      | 0.6855      | 1.0000      | 0.6855      |
| 222.png                  | 0.9160      | 0.8451      | 0.9991      | 0.8457      |
| 223.png                  | 0.9466      | 0.8987      | 0.9997      | 0.8989      |
| 224.png                  | 0.9006      | 0.8192      | 1.0000      | 0.8192      |
| 2244.png                 | 0.7416      | 0.5893      | 0.9973      | 0.5903      |
| 225.png                  | 0.9134      | 0.8406      | 0.9986      | 0.8417      |
| 2257.png                 | 0.4364      | 0.2791      | 0.9950      | 0.2795      |
| 2259.png                 | 0.2449      | 0.1396      | 1.0000      | 0.1396      |
| 226.png                  | 0.8621      | 0.7576      | 0.9997      | 0.7578      |
| 227.png                  | 0.7645      | 0.6187      | 0.8324      | 0.7068      |
| 228.png                  | 0.7222      | 0.5652      | 1.0000      | 0.5652      |
| 229.png                  | 0.7639      | 0.6180      | 0.9982      | 0.6187      |
| 23.png                   | 0.9524      | 0.9091      | 0.9930      | 0.9149      |
| 230.png                  | 0.7298      | 0.5746      | 0.9977      | 0.5753      |
| 2307.png                 | 0.8280      | 0.7065      | 0.9828      | 0.7153      |
| 2308.png                 | 0.5513      | 0.3806      | 0.4595      | 0.6891      |
| 2312.png                 | 0.5073      | 0.3398      | 1.0000      | 0.3398      |
| 2313.png                 | 0.6071      | 0.4358      | 1.0000      | 0.4358      |
| 2314.png                 | 0.6755      | 0.5100      | 1.0000      | 0.5100      |
| 2315.png                 | 0.7829      | 0.6433      | 1.0000      | 0.6433      |
| 2316.png                 | 0.5228      | 0.3539      | 1.0000      | 0.3539      |
| 2318.png                 | 0.4754      | 0.3118      | 0.9343      | 0.3188      |
| 233.png                  | 0.9448      | 0.8953      | 0.9778      | 0.9139      |
| 234.png                  | 0.9537      | 0.9116      | 0.9932      | 0.9173      |
| 235.png                  | 0.9482      | 0.9016      | 0.9892      | 0.9105      |
| 236.png                  | 0.5955      | 0.4240      | 0.9825      | 0.4273      |
| 237.png                  | 0.7259      | 0.5698      | 0.9992      | 0.5701      |
| 2371.png                 | 0.3654      | 0.2236      | 0.2236      | 1.0000      |
| 2379.png                 | 0.3492      | 0.2115      | 0.2294      | 0.7310      |
| 238.png                  | 0.7519      | 0.6024      | 0.9936      | 0.6048      |
| 2381.png                 | 0.2670      | 0.1541      | 0.1700      | 0.6215      |
| 239.png                  | 0.8471      | 0.7348      | 0.9702      | 0.7517      |
| 24.png                   | 0.5025      | 0.3356      | 0.7437      | 0.3795      |
| 2411.png                 | 0.5018      | 0.3349      | 1.0000      | 0.3349      |
| 2412.png                 | 0.5847      | 0.4132      | 1.0000      | 0.4132      |
| 242.png                  | 0.8528      | 0.7433      | 0.7955      | 0.9188      |
| 2427.png                 | 0.0948      | 0.0498      | 0.0498      | 1.0000      |
| 2428.png                 | 0.5751      | 0.4036      | 1.0000      | 0.4036      |
| 243.png                  | 0.9441      | 0.8941      | 0.9891      | 0.9030      |
| 2431.png                 | 0.3897      | 0.2420      | 0.9992      | 0.2420      |
| 2432.png                 | 0.3106      | 0.1838      | 1.0000      | 0.1838      |
| 2438.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      |
| 244.png                  | 0.8890      | 0.8001      | 1.0000      | 0.8001      |
| 2446.png                 | 0.0043      | 0.0021      | 1.0000      | 0.0021      |
| 2447.png                 | 0.6394      | 0.4700      | 1.0000      | 0.4700      |
| 2448.png                 | 0.7284      | 0.5728      | 1.0000      | 0.5728      |
| 2449.png                 | 0.4467      | 0.2875      | 1.0000      | 0.2875      |
| 245.png                  | 0.7399      | 0.5871      | 0.9958      | 0.5886      |
| 2456.png                 | 0.0090      | 0.0045      | 1.0000      | 0.0045      |
| 2457.png                 | 0.3776      | 0.2328      | 0.2328      | 0.9996      |
| 246.png                  | 0.0000      | 0.0000      | 0.0000      | 0.0000      |
| 247.png                  | 0.8859      | 0.7951      | 0.9865      | 0.8039      |
| 2477.png                 | 0.5276      | 0.3583      | 1.0000      | 0.3583      |
| 2482.png                 | 0.4941      | 0.3281      | 1.0000      | 0.3281      |
| 2483.png                 | 0.5073      | 0.3398      | 1.0000      | 0.3398      |
| 25.png                   | 0.6511      | 0.4827      | 0.6256      | 0.6788      |
| 250.png                  | 0.8929      | 0.8065      | 0.9795      | 0.8203      |
| 251.png                  | 0.8879      | 0.7983      | 0.9738      | 0.8158      |
| 253.png                  | 0.7121      | 0.5530      | 0.9840      | 0.5580      |
| 254.png                  | 0.7825      | 0.6427      | 1.0000      | 0.6427      |
| 2542.png                 | 0.7872      | 0.6491      | 0.9936      | 0.6518      |
| 2544.png                 | 0.8879      | 0.7983      | 1.0000      | 0.7983      |
| 2545.png                 | 0.8527      | 0.7433      | 0.9590      | 0.7677      |
| 255.png                  | 0.7423      | 0.5901      | 1.0000      | 0.5901      |
| 256.png                  | 0.9065      | 0.8291      | 0.9959      | 0.8319      |
| 2562.png                 | 0.4876      | 0.3224      | 0.9881      | 0.3237      |
| 2564.png                 | 0.3776      | 0.2327      | 0.2327      | 1.0000      |
| 2565.png                 | 0.3657      | 0.2238      | 0.2238      | 1.0000      |
| 257.png                  | 0.9077      | 0.8310      | 0.9970      | 0.8331      |
| 258.png                  | 0.8999      | 0.8181      | 0.9992      | 0.8186      |
| 259.png                  | 0.8225      | 0.6986      | 1.0000      | 0.6986      |
| 260.png                  | 0.7175      | 0.5594      | 1.0000      | 0.5594      |
| 2606.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      |
| 261.png                  | 0.7959      | 0.6610      | 0.9943      | 0.6635      |
| 262.png                  | 0.0396      | 0.0202      | 1.0000      | 0.0202      |
| 263.png                  | 0.7843      | 0.6451      | 0.9952      | 0.6471      |
| 264.png                  | 0.7806      | 0.6402      | 0.9992      | 0.6405      |
| 265.png                  | 0.7310      | 0.5761      | 1.0000      | 0.5761      |
| 2654.png                 | 0.0617      | 0.0318      | 1.0000      | 0.0318      |
| 266.png                  | 0.9356      | 0.8790      | 0.9885      | 0.8881      |
| 267.png                  | 0.7385      | 0.5854      | 0.9996      | 0.5856      |
| 2703.png                 | 0.4047      | 0.2536      | 1.0000      | 0.2536      |
| 2718.png                 | 0.4149      | 0.2617      | 0.9946      | 0.2621      |
| 2724.png                 | 0.5457      | 0.3752      | 1.0000      | 0.3752      |
| 2725.png                 | 0.8032      | 0.6711      | 0.9901      | 0.6757      |
| 2726.png                 | 0.8231      | 0.6994      | 1.0000      | 0.6994      |
| 2728.png                 | 0.9072      | 0.8302      | 0.9973      | 0.8321      |
| 2729.png                 | 0.8722      | 0.7733      | 0.9988      | 0.7740      |
| 2764.png                 | 0.3581      | 0.2181      | 0.2181      | 1.0000      |
| 2770.png                 | 0.4894      | 0.3240      | 0.9673      | 0.3275      |
| 2771.png                 | 0.2827      | 0.1646      | 0.9282      | 0.1667      |
| 2789.png                 | 0.3688      | 0.2261      | 1.0000      | 0.2261      |
| 2790.png                 | 0.3902      | 0.2424      | 1.0000      | 0.2424      |
| 2791.png                 | 0.3826      | 0.2366      | 0.9971      | 0.2368      |
| 2792.png                 | 0.7040      | 0.5432      | 0.9579      | 0.5565      |
| 2793.png                 | 0.5833      | 0.4117      | 1.0000      | 0.4117      |
| 2795.png                 | 0.3674      | 0.2251      | 0.2253      | 0.9959      |
| 2796.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      |
| 28.png                   | 0.8323      | 0.7128      | 0.9954      | 0.7152      |
| 281.png                  | 0.7241      | 0.5675      | 1.0000      | 0.5675      |
| 2812.png                 | 0.3303      | 0.1978      | 1.0000      | 0.1978      |
| 2826.png                 | 0.5786      | 0.4071      | 1.0000      | 0.4071      |
| 2829.png                 | 0.7921      | 0.6557      | 1.0000      | 0.6557      |
| 2831.png                 | 0.4834      | 0.3187      | 0.3348      | 0.8691      |
| 2833.png                 | 0.5233      | 0.3544      | 1.0000      | 0.3544      |
| 2843.png                 | 0.4941      | 0.3281      | 0.9396      | 0.3352      |
| 2844.png                 | 0.7931      | 0.6572      | 0.9904      | 0.6614      |
| 2845.png                 | 0.5258      | 0.3566      | 0.8842      | 0.3741      |
| 2870.png                 | 0.0419      | 0.0214      | 0.9599      | 0.0214      |
| 2871.png                 | 0.5312      | 0.3617      | 0.7822      | 0.4022      |
| 2883.png                 | 0.5554      | 0.3844      | 0.9773      | 0.3879      |
| 2884.png                 | 0.3898      | 0.2421      | 0.9851      | 0.2430      |
| 2895.png                 | 0.9065      | 0.8290      | 0.9443      | 0.8716      |
| 2896.png                 | 0.9311      | 0.8711      | 0.9500      | 0.9130      |
| 2897.png                 | 0.9062      | 0.8285      | 0.9651      | 0.8540      |
| 2898.png                 | 0.4778      | 0.3139      | 0.9943      | 0.3145      |
| 29.png                   | 0.9274      | 0.8647      | 0.9971      | 0.8669      |
| 2900.png                 | 0.9164      | 0.8457      | 0.9454      | 0.8891      |
| 2901.png                 | 0.4912      | 0.3256      | 0.9942      | 0.3262      |
| 2902.png                 | 0.7794      | 0.6385      | 0.9945      | 0.6408      |
