
==================== BANG DANH GIA MASK ====================
------------------------------------------------------------------------------------
| File                     | Dice        | IoU         | Precision   | Recall      | 
| 1418.png                 | 0.0216      | 0.0109      | 0.0109      | 0.9910      | 
| 1419.png                 | 0.0190      | 0.0096      | 0.0096      | 1.0000      | 
| 142.png                  | 0.0506      | 0.0259      | 0.0259      | 1.0000      | 
| 1420.png                 | 0.0147      | 0.0074      | 0.0074      | 0.9979      | 
| 1422.png                 | 0.0180      | 0.0091      | 0.0091      | 0.9941      | 
| 1424.png                 | 0.0299      | 0.0152      | 0.0152      | 0.9907      | 
| 1426.png                 | 0.0287      | 0.0146      | 0.0146      | 1.0000      | 
| 1427.png                 | 0.0296      | 0.0150      | 0.0150      | 1.0000      | 
| 1428.png                 | 0.0298      | 0.0151      | 0.0151      | 0.9995      | 
| 1429.png                 | 0.0197      | 0.0099      | 0.0099      | 1.0000      | 
| 143.png                  | 0.0704      | 0.0365      | 0.0365      | 0.9877      | 
| 1432.png                 | 0.0169      | 0.0085      | 0.0085      | 1.0000      | 
| 1433.png                 | 0.0218      | 0.0110      | 0.0110      | 0.9976      | 
| 1435.png                 | 0.0700      | 0.0363      | 0.0363      | 1.0000      | 
| 1436.png                 | 0.0781      | 0.0407      | 0.0407      | 0.9931      | 
| 1437.png                 | 0.0567      | 0.0292      | 0.0292      | 0.9997      | 
| 1438.png                 | 0.0503      | 0.0258      | 0.0258      | 0.9993      | 
| 1439.png                 | 0.0617      | 0.0318      | 0.0319      | 0.9610      | 
| 1442.png                 | 0.0309      | 0.0157      | 0.0157      | 0.9937      | 
| 1443.png                 | 0.0366      | 0.0186      | 0.0187      | 0.9522      | 
| 1444.png                 | 0.0328      | 0.0167      | 0.0167      | 0.9685      | 
| 1445.png                 | 0.0388      | 0.0198      | 0.0198      | 1.0000      | 
| 1446.png                 | 0.0275      | 0.0139      | 0.0139      | 1.0000      | 
| 1450.png                 | 0.0384      | 0.0196      | 0.0196      | 0.9995      | 
| 1451.png                 | 0.0386      | 0.0197      | 0.0197      | 1.0000      | 
| 1452.png                 | 0.0349      | 0.0178      | 0.0178      | 0.9859      | 
| 1453.png                 | 0.0229      | 0.0116      | 0.0116      | 1.0000      | 
| 1454.png                 | 0.0206      | 0.0104      | 0.0104      | 0.9967      | 
| 1455.png                 | 0.0159      | 0.0080      | 0.0080      | 0.9584      | 
| 1456.png                 | 0.0176      | 0.0089      | 0.0089      | 0.9053      | 
| 1457.png                 | 0.0232      | 0.0118      | 0.0118      | 0.9929      | 
| 1458.png                 | 0.0246      | 0.0124      | 0.0124      | 0.9883      | 
| 1460.png                 | 0.0286      | 0.0145      | 0.0145      | 0.9861      | 
| 1461.png                 | 0.0310      | 0.0158      | 0.0158      | 0.9693      | 
| 1462.png                 | 0.0308      | 0.0156      | 0.0156      | 1.0000      | 
| 1469.png                 | 0.0105      | 0.0053      | 0.0053      | 0.9958      | 
| 147.png                  | 0.2711      | 0.1568      | 0.1570      | 0.9942      | 
| 1470.png                 | 0.0105      | 0.0053      | 0.0053      | 0.9985      | 
